distance;burst_period;Column1;_1;_2;_3;_4;_5;_6;_7;_8;_9;_10;_11;_12;_13;_14;_15;_16;_17;_18;_19;_20;_21;_22;_23;_24;_25;_26;_27;_28;_29;_30;_31;_32;_33;_34;_35;_36;_37;_38;_39;_40;_41;_42;_43;_44;_45;_46;_47;_48;_49;_50;_51;_52;_53;_54;_55;_56;_57;_58;_59;_60;_61;_62;_63;_64;_65;_66;_67;_68;_69;_70;_71;_72;_73;_74;_75;_76;_77;_78;_79;_80;_81;_82;_83;_84;_85;_86;_87;_88;_89;_90;_91;_92;_93;_94;_95;_96;_97;_98;_99
50;9;91.77394378063636;78.12643067468917;75.82502782400917;75.65083066354039;89.68723224473376;69.79960987189996;71.2595197339615;94.99539535941216;84.67567925042412;83.51518073358744;82.75036461945882;81.42875128425993;79.76050208051753;73.93071867376308;86.8453039596765;87.24571259169099;83.51518073358744;70.12142769082233;71.0958111755837;81.24168037032425;89.07052044475715;93.90920587301264;78.48664010230719;70.93247871421282;86.64578929039162;67.89948300867;84.28706562247159;88.6617369735164;83.13189313954281;82.18135245311242;87.64796734623927;86.44673297753417;69.47926901532685;82.18135245311242;81.9925525455932;78.84851031015829;70.6069386283604;74.27158336739988;81.42875128425993;81.61625295647981;91.14288323117634;80.86882686115663;85.26196178592542;81.9925525455932;87.24571259169099;84.48114898371028;69.31965032844674;80.68304229352877;74.95803476906389;79.94416236366476;78.30632826816861;84.09342814000658;73.76087341773129;82.37058710017779;74.10095502346904;79.94416236366476;79.5772637306123;83.3233165462957;84.28706562247159;75.30363600242836;83.13189313954281;95.43338077220086;75.30363600242836;87.24571259169099;68.84299110663966;75.30363600242836;76.52583685851603;77.4109637069535;74.27158336739988;84.28706562247159;89.89375028360132;87.84978967784696;79.03007059816505;77.9469463702102;80.49768453938279;80.12824555161734;64.10538825440628;79.39444634461776;72.2497177582651;83.90023551197255;65.74794530956305;87.44660867258324;79.03007059816505;79.39444634461776;74.27158336739988;86.24813396809573;77.76787440525929;77.58921383254534;85.85230365953272;84.67567925042412;64.99617490345628;88.6617369735164;80.68304229352877;87.24571259169099;78.66736713095496;85.65507026646488;84.28706562247159;;;
100;9;89.27561841403075;84.09342814000658;76.52583685851603;93.69346289903146;84.09342814000658;82.56025748784099;101.5476778317758;79.94416236366476;89.68723224473376;94.77715702038213;92.83543601596358;99.46724763957785;72.08373436149837;89.68723224473376;97.42943969022213;90.72458878313572;99.46724763957785;95.43338077220086;85.45828998891848;90.10074386061753;93.04920325689164;95.43338077220086;93.26346272832193;99.46724763957785;85.26196178592542;88.6617369735164;90.93349548795442;89.27561841403075;84.67567925042412;95.21413622430518;92.4093737048952;85.85230365953272;86.04999121148714;80.49768453938279;88.6617369735164;88.25482958793816;93.69346289903146;85.26196178592542;88.6617369735164;97.65378530006194;100.84941064689724;92.19707638088428;117.11172814305381;91.98526677962242;86.44673297753417;96.09414812530488;85.85230365953272;90.30821407077885;98.10402747551902;82.75036461945882;87.24571259169099;79.21204895542955;88.25482958793816;93.69346289903146;110.8223446530412;83.3233165462957;77.23312308554021;85.26196178592542;90.30821407077885;84.28706562247159;92.4093737048952;102.48622717491455;103.67162174218069;93.47821556368753;96.75949053895263;89.89375028360132;87.64796734623927;79.39444634461776;84.67567925042412;84.87065745167865;84.48114898371028;84.09342814000658;89.48118865153393;90.51616201160321;107.3107059503725;82.75036461945882;82.18135245311242;89.89375028360132;95.43338077220086;95.65313016290338;89.27561841403075;88.4580493090837;81.42875128425993;85.06608461890904;93.90920587301264;92.4093737048952;89.48118865153393;94.12544562691185;96.31541902998988;80.31275261817575;97.65378530006194;97.65378530006194;89.89375028360132;84.28706562247159;86.8453039596765;103.19582744802683;86.24813396809573;80.68304229352877;;
150;9;100.84941064689724;104.14960973171877;100.84941064689724;102.25077972077757;113.14027499953865;91.35275312046308;104.62980153088488;110.8223446530412;115.50668655357624;106.57281074536908;91.77394378063636;87.64796734623927;116.30643866255794;93.90920587301264;96.09414812530488;96.53719944346616;86.64578929039162;100.1559449215093;106.57281074536908;113.92364240658203;85.85230365953272;94.34218330463797;100.3865687105195;87.24571259169099;91.98526677962242;104.38942952113904;107.80547228788281;114.71243373975977;100.1559449215093;104.87072703252481;99.23873585928976;99.01074905214578;89.07052044475715;89.48118865153393;93.90920587301264;100.1559449215093;82.56025748784099;106.0837016293693;114.44889832406156;91.35275312046308;107.80547228788281;92.62215987470853;100.61772354471226;111.33330173875498;90.51616201160321;95.43338077220086;92.4093737048952;101.78150629043697;84.28706562247159;99.69628560183793;104.62980153088488;104.38942952113904;122.90705514830907;116.30643866255794;108.55190226864423;143.71446089068743;100.61772354471226;112.36229422235937;104.14960973171877;120.66624401638853;89.68723224473376;102.25077972077757;94.77715702038213;114.1859683433024;116.84268069149917;102.72221678143227;114.71243373975977;110.31373257227528;100.3865687105195;84.67567925042412;107.3107059503725;101.08163124269969;97.42943969022213;87.84978967784696;107.55780462860899;99.23873585928976;94.34218330463797;111.33330173875498;100.1559449215093;94.99539535941216;97.42943969022213;93.04920325689164;92.83543601596358;89.89375028360132;90.30821407077885;83.70748671638003;116.84268069149917;112.1041579161951;119.56120554261082;103.9103408939769;105.11220730055531;100.84941064689724;105.11220730055531;117.38139511592345;107.55780462860899;93.26346272832193;97.65378530006194;;;
200;9;169.2079480779645;139.80217960037407;161.6006907506438;156.84035180832117;147.39682220370585;147.05819907850767;140.1240946738786;157.2014997784399;135.0612555746781;139.80217960037407;160.12078241236603;159.019751937195;139.16056641591413;165.3605796128513;152.5707496392494;128.10220482778118;120.66624401638853;150.82623619664253;160.12078241236603;136.9380207974764;189.82990237472006;137.8861604610773;150.13402880772443;130.4811041541137;138.52189787423194;151.8705359171794;137.25334072422285;139.48100408072568;138.84086491082343;143.05489254083338;152.5707496392494;141.4191846239604;146.72035389152555;133.51694792407994;153.27419176407454;171.1650713707123;157.92629242245135;150.13402880772443;144.37707024389624;143.05489254083338;161.6006907506438;143.3842974641264;151.8705359171794;146.38328485555763;159.38591829654547;137.25334072422285;149.1016697436037;135.68396849198137;132.29422515218823;169.2079480779645;151.8705359171794;189.39379531462785;152.5707496392494;142.72624437825547;131.99029808444726;149.78911734170106;137.5693867214618;152.2202401555017;150.13402880772443;137.5693867214618;160.12078241236603;165.74134666021052;155.7618783929666;139.80217960037407;151.17353578131596;153.27419176407454;152.5707496392494;156.84035180832117;149.44499826045774;146.38328485555763;136.62342527317932;134.1325406623339;138.52189787423194;146.38328485555763;123.47372995481003;131.99029808444726;152.5707496392494;140.77015029810312;133.21021182558732;147.73622505843724;154.3354407858697;147.73622505843724;154.3354407858697;151.17353578131596;164.98068732334383;140.1240946738786;177.17331256296666;122.90705514830907;131.0826998424925;134.44140055858222;159.75292780777542;159.019751937195;143.3842974641264;141.74482308927838;151.17353578131596;162.34576628801665;159.019751937195;143.3842974641264;162.71959128443044;
250;9;130.4811041541137;145.711468108377;141.09429426645892;136.30955248712056;124.90187393789093;128.39717898913622;111.33330173875498;151.17353578131596;119.01248701729637;130.78155608093476;144.70951967574905;132.59885205668874;130.4811041541137;135.0612555746781;124.61492974015573;111.33330173875498;126.34653637584607;139.48100408072568;144.37707024389624;139.48100408072568;135.37225397356013;110.56774616084073;135.68396849198137;123.19006671368945;120.94409578467344;101.08163124269969;113.14027499953865;138.52189787423194;133.21021182558732;120.11245398749564;123.47372995481003;139.16056641591413;116.0392412484498;129.28618306108862;129.28618306108862;130.78155608093476;131.99029808444726;158.2899409304989;124.04301747004386;127.22134208574965;118.19412744424307;118.73907284398597;106.0837016293693;125.47774604840528;134.1325406623339;120.11245398749564;128.6928323718675;147.39682220370585;119.56120554261082;121.78149575309698;148.4173771424014;116.0392412484498;128.98916653998216;125.47774604840528;147.73622505843724;133.82439032753845;114.97657598449999;126.92906924156685;131.0826998424925;118.46628680064781;130.78155608093476;134.1325406623339;148.07640943814368;116.0392412484498;135.37225397356013;138.20366361880318;124.90187393789093;106.57281074536908;115.24132645559527;133.21021182558732;118.46628680064781;135.99640077891235;112.62102492532209;130.4811041541137;132.59885205668874;129.88226945076727;128.6928323718675;113.40079711762655;120.66624401638853;150.47973448311032;128.39717898913622;129.58388350640496;136.9380207974764;133.82439032753845;150.47973448311032;139.80217960037407;138.52189787423194;142.3983512378432;103.67162174218069;112.62102492532209;141.74482308927838;148.75912997493032;122.342981059681;133.21021182558732;;;;;;
300;9;122.342981059681;164.60166778205706;151.8705359171794;142.3983512378432;130.18134247263782;130.4811041541137;119.56120554261082;125.47774604840528;152.2202401555017;140.4467510041707;155.04701918906255;131.99029808444726;133.21021182558732;143.3842974641264;132.9041804094259;146.04699018750796;149.78911734170106;122.342981059681;128.39717898913622;126.92906924156685;138.20366361880318;151.8705359171794;139.48100408072568;167.65837392639204;119.83651279733715;140.4467510041707;152.9220662226185;133.21021182558732;150.82623619664253;149.78911734170106;148.75912997493032;146.38328485555763;163.84623892869473;115.24132645559527;137.8861604610773;139.16056641591413;153.9808771765164;131.687069245691;126.92906924156685;162.34576628801665;143.71446089068743;153.27419176407454;148.75912997493032;135.37225397356013;140.4467510041707;124.04301747004386;29.530641539399596;148.07640943814368;149.78911734170106;157.56347934485905;173.9431324029159;161.2294362682334;146.72035389152555;326.6627916155961;160.12078241236603;137.8861604610773;151.52163507434625;150.82623619664253;138.84086491082343;135.99640077891235;118.19412744424307;137.25334072422285;120.11245398749564;142.071211385041;135.37225397356013;114.97657598449999;142.72624437825547;134.1325406623339;134.1325406623339;136.9380207974764;167.65837392639204;149.44499826045774;130.4811041541137;159.019751937195;166.12299047968008;148.07640943814368;161.6006907506438;117.651683036647;164.2235189839767;163.46982562039878;135.99640077891235;107.80547228788281;137.25334072422285;150.47973448311032;126.34653637584607;153.9808771765164;154.69082083006467;130.18134247263782;131.99029808444726;170.3795201952986;131.3845370318381;158.65442679270308;163.46982562039878;152.5707496392494;127.80790832738843;140.4467510041707;154.69082083006467;;;
350;9;179.63525259166943;151.52163507434625;138.52189787423194;159.38591829654547;144.0453845670817;173.54352292544948;176.3601869479027;168.43137899504623;146.38328485555763;173.54352292544948;150.47973448311032;158.2899409304989;169.2079480779645;156.48003352402927;170.3795201952986;164.2235189839767;181.29552244642448;140.77015029810312;160.12078241236603;170.7718440912787;163.84623892869473;153.27419176407454;165.74134666021052;154.3354407858697;175.5507931209749;142.72624437825547;161.6006907506438;152.9220662226185;171.55920411377264;164.98068732334383;167.27320278297256;170.3795201952986;167.65837392639204;159.75292780777542;170.3795201952986;149.1016697436037;160.12078241236603;126.63746785245633;163.84623892869473;158.2899409304989;152.2202401555017;163.0942770678616;175.95502463319346;182.1314029007877;178.40003574761784;177.99018717193525;182.5507872345648;199.68246313665173;154.69082083006467;145.0427346212984;179.63525259166943;158.2899409304989;150.47973448311032;148.4173771424014;168.43137899504623;189.39379531462785;157.2014997784399;178.81082805990556;147.73622505843724;150.47973448311032;166.12299047968008;200.14226136713674;143.05489254083338;158.65442679270308;148.07640943814368;182.1314029007877;183.3924552080421;164.60166778205706;160.489484056269;169.5975742568894;168.0444319830006;154.3354407858697;164.98068732334383;173.9431324029159;175.5507931209749;172.74705599836088;135.99640077891235;177.58128016475786;159.019751937195;180.46347821208073;157.56347934485905;143.05489254083338;156.84035180832117;145.37671684325215;144.0453845670817;145.37671684325215;161.2294362682334;164.98068732334383;171.95424440542277;197.39926834329586;179.63525259166943;161.97280010108508;138.52189787423194;157.2014997784399;154.69082083006467;;;;;
400;9;225.56952370197416;295.2222376036896;276.80918902161307;241.12812241994263;251.32035008653247;234.02511075636028;240.0214802850993;211.01483108851718;319.97037728515147;202.45718265797558;251.8990521439864;270.5152355945282;239.4700652508151;238.9199170137345;212.4758682044176;252.47908674801366;273.01545915549303;183.8147433001679;248.44672109694383;239.4700652508151;255.9874501752332;281.3018861310095;223.5038009786536;283.2495809650177;289.1739529985368;242.7976597445259;232.41589566874947;233.48747152374744;181.71298204255672;278.08544442808454;240.57416503357393;182.1314029007877;289.839818542273;246.17149335836635;237.82340929672839;225.0513099716953;287.84680758938356;253.06045696699857;220.94822996518673;290.5072173393252;303.4838572720161;268.6551052985083;297.95081439736;281.9496250833612;309.1196505402723;243.9171017219502;293.19221579357423;221.45699575047882;242.7976597445259;209.0823974672399;280.6556352662915;221.96693304379488;222.4780445427044;245.60594954833422;242.7976597445259;300.7046099258363;296.5833881427452;276.80918902161307;300.7046099258363;210.04639198313274;228.17854635123973;264.97312891521335;260.74121982026094;249.59220861540658;262.5465554823915;238.3710326635721;255.9874501752332;261.34161481541787;247.30649072036954;275.5387909079098;260.1422041467649;263.15110752834715;242.23986683485333;231.34923774277578;243.9171017219502;281.9496250833612;235.10410605239272;277.4465828783136;234.02511075636028;216.9199563019157;221.96693304379488;252.47908674801366;191.1442580133571;247.87595027647916;253.64316587639095;235.64546782369993;264.97312891521335;297.95081439736;240.57416503357393;246.17149335836635;271.76247212298546;212.96512513107268;223.5038009786536;234.56398798235475;210.53005468358484;288.50961718568635;212.4758682044176;253.06045696699857;;
450;9;284.5555304183761;298.63688995492015;324.4165767067347;268.6551052985083;326.6627916155961;302.78664650003196;280.6556352662915;297.2663150003028;309.1196505402723;338.90791066626997;321.44563150400245;372.422298162979;297.2663150003028;278.725777050505;303.4838572720161;339.6882959598702;274.9057799304979;339.6882959598702;340.47047820534823;289.839818542273;338.1293181963075;333.4951826837323;273.01545915549303;324.4165767067347;294.5440067217022;317.7701810880355;304.88309880366177;278.725777050505;321.44563150400245;316.3117951143896;340.47047820534823;305.58513696531435;322.9276875244099;289.839818542273;269.2737231785496;256.57689891684043;375.0008979590133;278.725777050505;344.4084888659446;344.4084888659446;377.59735161863443;269.2737231785496;267.4221298318544;297.95081439736;285.21076136507946;311.97667347925545;282.598855549887;289.839818542273;345.2015400495941;289.839818542273;382.8443158551454;358.1415934100561;289.1739529985368;309.8314439851943;312.6950456395597;251.32035008653247;305.58513696531435;300.7046099258363;271.1381366980691;319.97037728515147;341.25446154044994;319.97037728515147;346.79312497265164;352.4216825925416;297.95081439736;325.9123305559271;328.9245590016707;273.01545915549303;289.1739529985368;322.18580733237013;283.90180477109226;269.8937655172144;306.28879167305405;319.97037728515147;295.9020302120025;293.19221579357423;295.9020302120025;285.8675010773755;305.58513696531435;305.58513696531435;311.97667347925545;273.6441173913884;246.17149335836635;266.1948130274459;360.62131560787793;301.3970265024886;281.3018861310095;314.86010231013057;337.3525144312268;278.08544442808454;295.9020302120025;322.9276875244099;319.97037728515147;297.95081439736;298.63688995492015;;;;;
500;9;346.79312497265164;420.703546485842;521.040836940329;389.05799523938344;354.0465566776694;369.86142946290823;329.6819561602209;338.1293181963075;378.46682503849723;392.65384433875624;360.62131560787793;375.0008979590133;375.0008979590133;329.6819561602209;371.5667111794065;323.67127600466995;289.839818542273;326.6627916155961;322.9276875244099;358.1415934100561;392.65384433875624;356.49792541509163;361.4516992088564;353.23318533291837;397.1954276004851;404.57147500272475;387.27243839056536;338.90791066626997;315.58511398926566;346.79312497265164;342.040250112449;337.3525144312268;306.994066649216;333.4951826837323;342.040250112449;345.9964173501956;344.4084888659446;388.1641901202389;343.61725960400435;338.90791066626997;302.091037470114;394.46421267761235;339.6882959598702;389.95385847623;278.08544442808454;332.729025182434;359.79283969449995;363.11820705465465;320.70715612377506;313.4150719573846;316.3117951143896;347.59166713154747;334.2631043753249;285.21076136507946;413.9844532255518;322.9276875244099;328.1689018548046;260.1422041467649;335.032794319519;425.5695632393202;297.95081439736;334.2631043753249;331.20198654813083;399.0267353460573;358.1415934100561;450.75701302205556;337.3525144312268;363.9543401153048;375.0008979590133;317.04014952964735;322.18580733237013;342.040250112449;375.8643926625708;340.47047820534823;352.4216825925416;375.8643926625708;384.60945641884547;350.80426576336697;314.13675624167104;345.2015400495941;309.8314439851943;363.11820705465465;320.70715612377506;340.47047820534823;377.59735161863443;373.27985526137724;381.9647857759958;353.23318533291837;427.53169266802;332.729025182434;336.57749526173416;357.3188143038935;305.58513696531435;284.5555304183761;358.96626708608295;;;;;
50;10;86.04999121148714;75.65083066354039;75.47703369614224;71.42360525536486;117.651683036647;75.65083066354039;77.23312308554021;70.44472928177102;80.49768453938279;77.05569102752814;80.12824555161734;101.5476778317758;75.65083066354039;76.35002968948747;87.64796734623927;79.03007059816505;78.30632826816861;83.3233165462957;63.81118066467825;84.48114898371028;79.5772637306123;82.94090950069848;71.7529106612982;81.80418637886815;77.9469463702102;75.13063666512456;79.39444634461776;78.48664010230719;82.75036461945882;79.76050208051753;86.8453039596765;75.99962609905195;69.96033373619683;71.91813228785453;68.52704059086128;72.41608335620725;72.41608335620725;88.05207673504692;79.21204895542955;60.38425671338615;77.9469463702102;79.39444634461776;70.93247871421282;84.48114898371028;91.56310626602688;73.08538539164365;83.51518073358744;63.95811529025274;81.05503922506719;77.23312308554021;86.44673297753417;85.65507026646488;70.76952148581977;74.95803476906389;75.82502782400917;90.93349548795442;92.83543601596358;83.13189313954281;80.68304229352877;73.59141835689192;78.84851031015829;88.6617369735164;79.21204895542955;87.44660867258324;90.93349548795442;71.2595197339615;71.2595197339615;72.58283203539922;77.58921383254534;83.3233165462957;84.28706562247159;70.44472928177102;84.48114898371028;78.30632826816861;79.03007059816505;66.50841097726541;76.35002968948747;76.35002968948747;80.68304229352877;67.74349365427292;63.08155547294681;87.24571259169099;84.28706562247159;71.58806860780659;92.19707638088428;86.04999121148714;79.76050208051753;73.08538539164365;82.18135245311242;67.74349365427292;73.93071867376308;69.79960987189996;87.64796734623927;82.18135245311242;86.8453039596765;75.13063666512456;89.07052044475715;65.74794530956305;80.12824555161734;
100;10;96.31541902998988;92.62215987470853;82.94090950069848;99.92585095768132;86.64578929039162;88.6617369735164;94.55942005273376;77.9469463702102;73.59141835689192;70.44472928177102;83.70748671638003;95.87338555888753;90.51616201160321;93.69346289903146;96.31541902998988;89.48118865153393;73.93071867376308;79.76050208051753;88.6617369735164;96.98229349236969;83.90023551197255;107.06417494602071;87.44660867258324;92.83543601596358;99.01074905214578;97.42943969022213;79.94416236366476;89.07052044475715;89.48118865153393;95.87338555888753;109.55518780649251;98.10402747551902;79.21204895542955;91.77394378063636;93.47821556368753;81.42875128425993;90.93349548795442;79.5772637306123;86.04999121148714;95.65313016290338;87.24571259169099;85.85230365953272;93.47821556368753;99.46724763957785;90.30821407077885;101.08163124269969;91.77394378063636;87.04527804082183;105.5968372484542;87.64796734623927;92.83543601596358;121.22258734750707;93.04920325689164;91.56310626602688;92.62215987470853;90.30821407077885;82.37058710017779;92.4093737048952;84.67567925042412;87.64796734623927;90.30821407077885;96.53719944346616;96.09414812530488;83.3233165462957;97.42943969022213;89.07052044475715;94.99539535941216;90.51616201160321;84.09342814000658;96.09414812530488;73.08538539164365;85.26196178592542;97.65378530006194;88.05207673504692;80.31275261817575;98.32992642291843;69.63925524770207;83.3233165462957;89.48118865153393;93.04920325689164;96.53719944346616;105.5968372484542;116.0392412484498;87.84978967784696;88.86589365874443;91.98526677962242;89.89375028360132;78.66736713095496;77.4109637069535;78.30632826816861;91.77394378063636;86.04999121148714;79.94416236366476;85.45828998891848;103.9103408939769;81.05503922506719;90.10074386061753;113.40079711762655;;
150;10;106.0837016293693;92.4093737048952;98.55634553585797;89.68723224473376;90.10074386061753;111.58966303523249;110.56774616084073;100.61772354471226;108.3025197932092;107.55780462860899;101.78150629043697;88.4580493090837;108.05371023835644;113.66191912619567;92.4093737048952;86.04999121148714;103.19582744802683;115.24132645559527;113.40079711762655;109.55518780649251;99.69628560183793;119.01248701729637;104.14960973171877;112.1041579161951;107.06417494602071;104.87072703252481;106.32797494975146;100.3865687105195;118.73907284398597;87.84978967784696;102.25077972077757;106.57281074536908;113.92364240658203;89.89375028360132;101.08163124269969;95.21413622430518;100.3865687105195;106.81821031140409;106.57281074536908;114.1859683433024;102.01587317350378;88.05207673504692;95.21413622430518;97.42943969022213;113.40079711762655;106.32797494975146;101.08163124269969;101.5476778317758;115.24132645559527;105.83998949201612;93.04920325689164;107.80547228788281;96.09414812530488;99.46724763957785;81.61625295647981;106.32797494975146;100.84941064689724;112.62102492532209;107.55780462860899;104.38942952113904;117.92259333504816;92.62215987470853;85.65507026646488;103.9103408939769;87.04527804082183;102.48622717491455;102.9587497887163;94.34218330463797;83.13189313954281;90.30821407077885;98.32992642291843;104.87072703252481;93.04920325689164;108.80185898389541;101.5476778317758;110.56774616084073;102.25077972077757;93.90920587301264;99.46724763957785;98.55634553585797;103.43345101350522;92.4093737048952;88.6617369735164;103.19582744802683;112.1041579161951;124.61492974015573;103.67162174218069;109.05239126123435;89.68723224473376;89.68723224473376;94.77715702038213;94.34218330463797;120.94409578467344;96.09414812530488;110.8223446530412;120.94409578467344;;;;
200;10;130.4811041541137;148.75912997493032;163.0942770678616;140.1240946738786;149.78911734170106;141.4191846239604;126.05627327270784;148.07640943814368;162.71959128443044;134.1325406623339;141.4191846239604;153.62712812636244;190.7051314091029;154.69082083006467;159.38591829654547;130.18134247263782;147.05819907850767;124.61492974015573;143.05489254083338;148.07640943814368;145.0427346212984;150.47973448311032;155.04701918906255;151.8705359171794;144.70951967574905;160.489484056269;161.2294362682334;145.0427346212984;171.1650713707123;164.60166778205706;146.04699018750796;151.52163507434625;138.52189787423194;141.09429426645892;132.59885205668874;151.17353578131596;156.84035180832117;161.6006907506438;147.05819907850767;142.72624437825547;158.2899409304989;150.13402880772443;134.44140055858222;159.38591829654547;149.44499826045774;144.0453845670817;152.9220662226185;162.34576628801665;136.62342527317932;142.071211385041;154.3354407858697;160.85903468991685;151.17353578131596;168.0444319830006;147.39682220370585;156.1205430194796;155.04701918906255;147.05819907850767;149.78911734170106;224.53428676337103;173.9431324029159;144.0453845670817;171.55920411377264;144.37707024389624;141.74482308927838;153.9808771765164;151.17353578131596;146.72035389152555;138.84086491082343;143.05489254083338;124.32864475568945;150.13402880772443;133.82439032753845;148.75912997493032;164.98068732334383;132.9041804094259;164.2235189839767;150.47973448311032;143.3842974641264;154.69082083006467;133.21021182558732;141.4191846239604;150.82623619664253;154.69082083006467;169.9880976073776;147.05819907850767;135.99640077891235;144.70951967574905;133.21021182558732;138.20366361880318;153.62712812636244;141.74482308927838;159.75292780777542;135.37225397356013;155.04701918906255;148.4173771424014;157.92629242245135;149.44499826045774;148.07640943814368;150.82623619664253
250;10;129.58388350640496;148.07640943814368;125.18947886683053;128.98916653998216;136.9380207974764;138.84086491082343;125.47774604840528;128.98916653998216;142.071211385041;142.071211385041;130.18134247263782;125.18947886683053;135.99640077891235;116.30643866255794;111.84661464128764;140.4467510041707;143.3842974641264;126.92906924156685;125.18947886683053;144.37707024389624;115.77265768219846;130.18134247263782;113.66191912619567;155.7618783929666;147.05819907850767;143.05489254083338;118.46628680064781;136.9380207974764;126.63746785245633;118.73907284398597;125.76667700754922;110.8223446530412;164.60166778205706;112.36229422235937;117.11172814305381;155.04701918906255;124.32864475568945;113.14027499953865;123.47372995481003;126.05627327270784;119.01248701729637;117.11172814305381;121.5017201781105;113.92364240658203;155.7618783929666;130.4811041541137;121.22258734750707;128.6928323718675;133.21021182558732;144.37707024389624;125.76667700754922;123.19006671368945;156.1205430194796;132.59885205668874;152.5707496392494;142.72624437825547;154.3354407858697;107.80547228788281;144.0453845670817;130.78155608093476;137.25334072422285;142.3983512378432;106.0837016293693;127.80790832738843;117.92259333504816;121.5017201781105;131.687069245691;112.36229422235937;147.39682220370585;113.14027499953865;152.9220662226185;145.37671684325215;117.92259333504816;127.80790832738843;106.0837016293693;116.0392412484498;104.62980153088488;145.37671684325215;134.1325406623339;126.63746785245633;123.19006671368945;142.72624437825547;121.22258734750707;139.80217960037407;134.44140055858222;148.75912997493032;128.39717898913622;124.61492974015573;137.25334072422285;135.0612555746781;126.63746785245633;126.92906924156685;144.37707024389624;124.61492974015573;126.92906924156685;120.11245398749564;113.40079711762655;;;
300;10;147.39682220370585;166.50551309015668;135.0612555746781;143.3842974641264;141.09429426645892;157.2014997784399;166.50551309015668;147.73622505843724;143.3842974641264;147.05819907850767;127.80790832738843;151.17353578131596;148.07640943814368;152.2202401555017;151.8705359171794;124.90187393789093;122.342981059681;111.84661464128764;143.05489254083338;148.4173771424014;148.75912997493032;157.2014997784399;147.39682220370585;141.4191846239604;129.28618306108862;136.30955248712056;138.20366361880318;144.70951967574905;155.7618783929666;142.071211385041;154.3354407858697;149.78911734170106;140.77015029810312;138.52189787423194;165.3605796128513;141.09429426645892;126.34653637584607;133.21021182558732;152.5707496392494;138.52189787423194;124.61492974015573;122.90705514830907;137.5693867214618;160.12078241236603;173.54352292544948;128.6928323718675;138.52189787423194;132.9041804094259;145.0427346212984;160.12078241236603;163.0942770678616;142.071211385041;136.30955248712056;155.7618783929666;141.09429426645892;154.69082083006467;157.2014997784399;138.84086491082343;139.16056641591413;150.82623619664253;123.19006671368945;161.97280010108508;151.52163507434625;128.98916653998216;118.46628680064781;163.46982562039878;127.22134208574965;121.78149575309698;160.489484056269;122.342981059681;130.4811041541137;146.04699018750796;132.59885205668874;134.750971650153;156.48003352402927;140.4467510041707;148.75912997493032;131.99029808444726;157.92629242245135;126.63746785245633;145.711468108377;126.92906924156685;156.48003352402927;155.40403774715355;148.75912997493032;144.0453845670817;126.34653637584607;131.99029808444726;153.27419176407454;196.49331699451255;140.77015029810312;132.59885205668874;143.05489254083338;84.28706562247159;145.37671684325215;153.27419176407454;;;;
350;10;185.51364188915767;162.71959128443044;162.71959128443044;128.98916653998216;156.84035180832117;175.1474902728613;180.04888917235328;129.28618306108862;157.92629242245135;143.3842974641264;139.16056641591413;168.0444319830006;165.74134666021052;136.62342527317932;132.29422515218823;166.88891651518585;176.3601869479027;173.14483149362397;172.35019433542686;119.28653076694064;155.7618783929666;185.08745082042088;151.17353578131596;158.65442679270308;152.5707496392494;153.62712812636244;160.85903468991685;161.6006907506438;157.56347934485905;173.54352292544948;165.74134666021052;164.98068732334383;168.81921700947953;162.71959128443044;133.51694792407994;183.3924552080421;156.48003352402927;163.46982562039878;174.74511395537968;204.3283830621064;136.9380207974764;149.1016697436037;170.3795201952986;142.071211385041;182.5507872345648;188.09147629452292;165.3605796128513;149.1016697436037;165.74134666021052;196.49331699451255;172.74705599836088;173.9431324029159;161.97280010108508;166.88891651518585;153.62712812636244;155.7618783929666;177.17331256296666;161.6006907506438;140.77015029810312;165.3605796128513;169.2079480779645;156.48003352402927;170.7718440912787;186.3689703891691;203.85896781553103;136.9380207974764;188.9586901481545;168.0444319830006;175.95502463319346;171.1650713707123;161.2294362682334;192.0255470109072;161.97280010108508;136.30955248712056;147.05819907850767;151.52163507434625;139.48100408072568;124.04301747004386;166.12299047968008;154.3354407858697;194.24658730556595;161.2294362682334;150.47973448311032;148.75912997493032;162.71959128443044;135.37225397356013;174.3436620399584;165.74134666021052;146.72035389152555;158.2899409304989;138.52189787423194;143.05489254083338;161.97280010108508;177.17331256296666;156.1205430194796;171.95424440542277;;;;
