distance;spb;Column1;_1;_2;_3;_4;_5;_6;_7;_8;_9;_10;_11;_12;_13;_14;_15;_16;_17;_18;_19;_20;_21;_22;_23;_24;_25;_26;_27;_28;_29;_30;_31;_32;_33;_34;_35;_36;_37;_38;_39;_40;_41;_42;_43;_44;_45;_46;_47;_48;_49;_50;_51;_52;_53;_54;_55;_56;_57;_58;_59;_60;_61;_62;_63;_64;_65;_66;_67;_68;_69;_70;_71;_72;_73;_74;_75;_76;_77;_78;_79;_80;_81;_82;_83;_84;_85;_86;_87;_88;_89;_90;_91;_92;_93;_94;_95;_96;_97;_98;_99
450;9;326.6627916155961;319.23529109056983;282.598855549887;309.1196505402723;230.81774594583314;302.091037470114;300.0137840772717;302.78664650003196;325.9123305559271;323.67127600466995;315.58511398926566;317.7701810880355;310.54487643917764;306.994066649216;311.2599516762814;305.58513696531435;323.67127600466995;294.5440067217022;314.86010231013057;332.729025182434;245.60594954833422;288.50961718568635;292.51864859645656;301.3970265024886;314.13675624167104;300.0137840772717;308.4094923390225;319.97037728515147;314.13675624167104;317.7701810880355;322.18580733237013;308.4094923390225;314.13675624167104;311.97667347925545;357.3188143038935;280.6556352662915;312.6950456395597;291.17615292023476;309.1196505402723;333.4951826837323;301.3970265024886;302.091037470114;290.5072173393252;334.2631043753249;317.7701810880355;314.13675624167104;301.3970265024886;318.50189365142256;297.2663150003028;208.60206055226598;367.31816993535824;305.58513696531435;289.839818542273;308.4094923390225;281.3018861310095;314.86010231013057;321.44563150400245;295.2222376036896;322.9276875244099;315.58511398926566;314.13675624167104;296.5833881427452;286.52575302941904;338.90791066626997;308.4094923390225;300.7046099258363;325.16359357324677;325.9123305559271;309.1196505402723;321.44563150400245;325.9123305559271;315.58511398926566;295.9020302120025;315.58511398926566;323.67127600466995;304.88309880366177;295.2222376036896;314.86010231013057;312.6950456395597;288.50961718568635;285.21076136507946;316.3117951143896;300.0137840772717;304.88309880366177;318.50189365142256;316.3117951143896;825.3672349169269;307.7009656247064;335.032794319519;322.9276875244099;311.2599516762814;307.7009656247064;321.44563150400245;297.2663150003028;326.6627916155961;297.2663150003028;283.90180477109226;317.7701810880355;;
500;9;347.59166713154747;2153.6695216441617;371.5667111794065;376.72987568964214;353.23318533291837;372.422298162979;313.4150719573846;389.05799523938344;342.040250112449;369.0117257090382;313.4150719573846;338.90791066626997;375.8643926625708;369.0117257090382;349.1942719655453;363.11820705465465;366.4743089566345;375.8643926625708;374.13938701108043;390.8517845698973;381.08727629145363;335.80425658797634;375.8643926625708;331.20198654813083;359.79283969449995;349.99834311843045;358.96626708608295;328.9245590016707;370.71308978460263;344.4084888659446;369.0117257090382;346.79312497265164;351.6120441636875;382.8443158551454;372.422298162979;336.57749526173416;354.8618009295309;355.6789224011468;385.4950762409936;324.4165767067347;380.2117827594916;352.4216825925416;372.422298162979;365.6323866278597;326.6627916155961;350.80426576336697;339.6882959598702;370.71308978460263;378.46682503849723;335.80425658797634;375.8643926625708;319.97037728515147;342.040250112449;372.422298162979;366.4743089566345;351.6120441636875;335.032794319519;328.9245590016707;349.1942719655453;365.6323866278597;376.72987568964214;363.11820705465465;354.8618009295309;331.96462781845474;370.71308978460263;341.25446154044994;317.7701810880355;361.4516992088564;369.0117257090382;346.79312497265164;370.71308978460263;371.5667111794065;364.79239849526294;331.96462781845474;336.57749526173416;330.44109733708814;351.6120441636875;368.16397402805757;364.79239849526294;319.97037728515147;338.1293181963075;336.57749526173416;378.46682503849723;345.9964173501956;352.4216825925416;370.71308978460263;338.90791066626997;334.2631043753249;360.62131560787793;349.1942719655453;359.79283969449995;344.4084888659446;345.2015400495941;392.65384433875624;345.2015400495941;346.79312497265164;340.47047820534823;;;
50;10;81.61625295647981;81.24168037032425;82.94090950069848;81.9925525455932;71.42360525536486;78.12643067468917;80.68304229352877;82.56025748784099;80.12824555161734;78.30632826816861;80.49768453938279;77.9469463702102;78.30632826816861;81.42875128425993;72.74996467794193;76.70204884940001;81.80418637886815;74.10095502346904;79.21204895542955;80.12824555161734;75.13063666512456;83.70748671638003;74.95803476906389;78.12643067468917;82.75036461945882;82.56025748784099;81.05503922506719;76.52583685851603;77.23312308554021;79.94416236366476;83.90023551197255;79.94416236366476;75.82502782400917;73.93071867376308;73.25367523717904;80.49768453938279;76.8786665943013;78.66736713095496;79.39444634461776;80.49768453938279;72.91748216796745;84.67567925042412;78.30632826816861;75.82502782400917;81.42875128425993;76.35002968948747;79.39444634461776;78.84851031015829;78.66736713095496;81.80418637886815;77.23312308554021;74.27158336739988;79.39444634461776;77.9469463702102;81.61625295647981;71.2595197339615;87.44660867258324;81.61625295647981;78.66736713095496;78.12643067468917;75.13063666512456;76.70204884940001;80.86882686115663;79.21204895542955;79.76050208051753;80.12824555161734;81.61625295647981;77.4109637069535;74.95803476906389;77.58921383254534;75.13063666512456;75.13063666512456;78.12643067468917;82.37058710017779;74.95803476906389;75.82502782400917;81.61625295647981;79.76050208051753;79.5772637306123;79.76050208051753;74.78582940118197;83.13189313954281;84.09342814000658;81.24168037032425;76.70204884940001;79.03007059816505;80.86882686115663;74.78582940118197;81.61625295647981;78.84851031015829;75.82502782400917;79.03007059816505;75.65083066354039;78.84851031015829;77.05569102752814;83.51518073358744;76.70204884940001;82.94090950069848;79.21204895542955;79.03007059816505
100;10;97.42943969022213;88.4580493090837;91.14288323117634;99.23873585928976;86.04999121148714;92.83543601596358;85.45828998891848;90.30821407077885;93.47821556368753;93.47821556368753;92.62215987470853;89.07052044475715;87.84978967784696;89.68723224473376;93.90920587301264;92.83543601596358;88.05207673504692;94.77715702038213;96.75949053895263;87.04527804082183;85.06608461890904;89.27561841403075;93.04920325689164;89.68723224473376;94.34218330463797;86.64578929039162;89.27561841403075;88.4580493090837;91.56310626602688;96.09414812530488;97.42943969022213;94.99539535941216;89.07052044475715;90.51616201160321;93.69346289903146;88.86589365874443;90.72458878313572;91.98526677962242;88.6617369735164;94.12544562691185;94.34218330463797;91.14288323117634;93.90920587301264;84.67567925042412;91.98526677962242;89.48118865153393;93.26346272832193;91.35275312046308;93.26346272832193;90.51616201160321;91.98526677962242;84.67567925042412;97.65378530006194;86.8453039596765;92.19707638088428;91.14288323117634;89.89375028360132;97.2056094823455;89.89375028360132;92.62215987470853;91.35275312046308;98.55634553585797;98.78328601209519;98.10402747551902;94.77715702038213;84.48114898371028;86.04999121148714;90.30821407077885;88.4580493090837;96.98229349236969;98.78328601209519;95.65313016290338;87.64796734623927;86.44673297753417;89.68723224473376;89.89375028360132;90.51616201160321;81.80418637886815;86.8453039596765;88.4580493090837;91.77394378063636;92.4093737048952;94.77715702038213;92.4093737048952;94.55942005273376;95.21413622430518;90.30821407077885;91.77394378063636;96.98229349236969;93.04920325689164;94.34218330463797;94.77715702038213;89.27561841403075;85.26196178592542;92.62215987470853;90.30821407077885;99.23873585928976;91.98526677962242;83.13189313954281;
150;10;98.10402747551902;103.67162174218069;94.77715702038213;99.46724763957785;98.78328601209519;102.48622717491455;107.55780462860899;97.42943969022213;96.31541902998988;96.31541902998988;97.42943969022213;102.25077972077757;105.5968372484542;100.61772354471226;101.08163124269969;98.32992642291843;101.78150629043697;101.08163124269969;99.01074905214578;109.05239126123435;107.3107059503725;93.04920325689164;103.9103408939769;106.57281074536908;99.69628560183793;101.78150629043697;101.78150629043697;99.01074905214578;95.65313016290338;95.43338077220086;92.83543601596358;100.1559449215093;99.23873585928976;100.1559449215093;105.11220730055531;101.08163124269969;91.77394378063636;101.08163124269969;97.65378530006194;103.43345101350522;96.53719944346616;103.19582744802683;100.61772354471226;102.48622717491455;95.65313016290338;104.62980153088488;99.01074905214578;102.48622717491455;101.5476778317758;101.5476778317758;104.87072703252481;96.31541902998988;104.87072703252481;98.55634553585797;99.01074905214578;99.92585095768132;100.3865687105195;93.47821556368753;94.99539535941216;102.01587317350378;99.69628560183793;99.23873585928976;108.55190226864423;100.1559449215093;97.87864749865372;96.98229349236969;103.9103408939769;101.31438656056716;100.84941064689724;97.65378530006194;96.09414812530488;97.65378530006194;99.23873585928976;96.75949053895263;94.12544562691185;99.69628560183793;98.55634553585797;97.42943969022213;102.01587317350378;98.32992642291843;97.65378530006194;92.83543601596358;101.08163124269969;104.14960973171877;104.14960973171877;100.61772354471226;96.75949053895263;101.08163124269969;101.78150629043697;102.48622717491455;99.23873585928976;105.5968372484542;99.69628560183793;99.23873585928976;101.78150629043697;91.35275312046308;;;;
200;10;143.3842974641264;149.44499826045774;146.38328485555763;146.38328485555763;148.07640943814368;145.711468108377;149.1016697436037;142.72624437825547;148.4173771424014;157.92629242245135;144.37707024389624;146.04699018750796;149.44499826045774;148.4173771424014;160.12078241236603;141.09429426645892;158.2899409304989;149.78911734170106;152.2202401555017;140.4467510041707;145.0427346212984;147.73622505843724;146.38328485555763;147.05819907850767;149.1016697436037;145.711468108377;156.84035180832117;147.73622505843724;151.8705359171794;167.27320278297256;155.04701918906255;147.05819907850767;153.62712812636244;143.71446089068743;153.9808771765164;148.75912997493032;146.72035389152555;146.04699018750796;152.5707496392494;151.8705359171794;147.39682220370585;150.13402880772443;145.0427346212984;152.9220662226185;149.1016697436037;145.711468108377;143.05489254083338;153.9808771765164;159.38591829654547;153.9808771765164;149.78911734170106;150.47973448311032;152.5707496392494;148.07640943814368;151.52163507434625;148.4173771424014;155.04701918906255;139.16056641591413;141.4191846239604;156.84035180832117;154.3354407858697;137.5693867214618;148.75912997493032;143.05489254083338;150.47973448311032;150.82623619664253;148.75912997493032;154.3354407858697;150.82623619664253;152.5707496392494;156.48003352402927;146.72035389152555;152.9220662226185;142.3983512378432;153.62712812636244;147.05819907850767;145.37671684325215;142.3983512378432;159.75292780777542;150.82623619664253;150.82623619664253;153.27419176407454;146.72035389152555;152.2202401555017;156.84035180832117;144.37707024389624;149.1016697436037;142.071211385041;148.75912997493032;155.40403774715355;137.5693867214618;156.48003352402927;156.84035180832117;142.3983512378432;144.70951967574905;139.16056641591413;147.05819907850767;;;
250;10;125.47774604840528;131.0826998424925;132.29422515218823;121.78149575309698;126.63746785245633;131.3845370318381;124.61492974015573;132.29422515218823;128.6928323718675;121.5017201781105;130.78155608093476;122.342981059681;131.3845370318381;134.44140055858222;135.37225397356013;128.10220482778118;138.52189787423194;134.750971650153;128.10220482778118;133.51694792407994;132.9041804094259;143.05489254083338;136.9380207974764;126.92906924156685;135.37225397356013;121.78149575309698;134.44140055858222;134.750971650153;130.78155608093476;130.4811041541137;112.88035139376932;127.22134208574965;129.28618306108862;127.51428793112879;126.92906924156685;135.0612555746781;134.44140055858222;141.09429426645892;135.99640077891235;126.92906924156685;137.5693867214618;132.59885205668874;129.58388350640496;132.29422515218823;126.92906924156685;124.04301747004386;125.18947886683053;134.44140055858222;128.98916653998216;137.25334072422285;144.0453845670817;119.28653076694064;124.90187393789093;126.34653637584607;124.61492974015573;125.18947886683053;133.51694792407994;128.6928323718675;121.78149575309698;130.18134247263782;134.1325406623339;139.80217960037407;132.59885205668874;134.1325406623339;134.44140055858222;127.51428793112879;129.58388350640496;126.34653637584607;124.32864475568945;125.18947886683053;131.3845370318381;134.44140055858222;124.04301747004386;133.82439032753845;141.74482308927838;127.51428793112879;130.4811041541137;128.6928323718675;131.99029808444726;135.68396849198137;133.82439032753845;67.43258921190868;136.30955248712056;119.56120554261082;132.59885205668874;132.9041804094259;127.22134208574965;131.0826998424925;125.47774604840528;134.750971650153;120.94409578467344;127.51428793112879;127.22134208574965;135.37225397356013;126.63746785245633;125.47774604840528;140.1240946738786;125.76667700754922;129.58388350640496;131.0826998424925
300;10;144.0453845670817;131.3845370318381;136.30955248712056;138.52189787423194;142.3983512378432;139.16056641591413;126.05627327270784;145.37671684325215;147.73622505843724;145.0427346212984;149.78911734170106;122.06191555248;134.1325406623339;134.750971650153;141.74482308927838;152.9220662226185;139.80217960037407;138.52189787423194;129.58388350640496;102.01587317350378;135.68396849198137;148.07640943814368;134.1325406623339;139.16056641591413;129.28618306108862;141.09429426645892;135.37225397356013;138.84086491082343;144.70951967574905;141.09429426645892;141.74482308927838;137.25334072422285;129.28618306108862;159.38591829654547;131.99029808444726;126.92906924156685;144.37707024389624;135.99640077891235;131.687069245691;139.80217960037407;126.34653637584607;147.05819907850767;139.80217960037407;144.0453845670817;178.40003574761784;132.9041804094259;141.74482308927838;137.5693867214618;143.05489254083338;140.4467510041707;141.4191846239604;139.16056641591413;137.25334072422285;149.78911734170106;146.72035389152555;145.711468108377;139.80217960037407;124.61492974015573;148.07640943814368;135.68396849198137;136.9380207974764;148.07640943814368;139.48100408072568;144.70951967574905;128.10220482778118;144.37707024389624;137.5693867214618;138.84086491082343;137.25334072422285;135.37225397356013;139.16056641591413;134.750971650153;141.74482308927838;131.687069245691;136.62342527317932;126.92906924156685;133.21021182558732;139.80217960037407;134.750971650153;131.687069245691;135.99640077891235;134.1325406623339;135.0612555746781;147.05819907850767;143.3842974641264;146.04699018750796;135.68396849198137;152.9220662226185;134.44140055858222;140.77015029810312;135.37225397356013;132.59885205668874;136.62342527317932;135.37225397356013;139.80217960037407;148.75912997493032;132.29422515218823;141.09429426645892;119.83651279733715;
350;10;154.69082083006467;152.2202401555017;159.75292780777542;179.63525259166943;163.0942770678616;162.34576628801665;163.46982562039878;163.0942770678616;164.2235189839767;166.12299047968008;162.71959128443044;163.84623892869473;153.9808771765164;163.0942770678616;151.8705359171794;168.0444319830006;152.2202401555017;163.84623892869473;165.3605796128513;151.52163507434625;170.7718440912787;164.98068732334383;159.019751937195;154.3354407858697;167.65837392639204;164.98068732334383;162.71959128443044;166.50551309015668;161.6006907506438;156.48003352402927;169.9880976073776;157.2014997784399;154.3354407858697;173.14483149362397;168.43137899504623;162.71959128443044;171.55920411377264;162.71959128443044;163.84623892869473;154.3354407858697;151.52163507434625;153.9808771765164;170.3795201952986;155.40403774715355;171.55920411377264;164.60166778205706;153.62712812636244;150.47973448311032;150.47973448311032;160.12078241236603;163.0942770678616;153.62712812636244;175.95502463319346;157.56347934485905;154.3354407858697;140.77015029810312;155.40403774715355;164.60166778205706;158.2899409304989;172.35019433542686;156.84035180832117;149.1016697436037;170.7718440912787;169.5975742568894;165.74134666021052;157.92629242245135;167.65837392639204;157.92629242245135;164.2235189839767;147.73622505843724;148.75912997493032;172.74705599836088;157.56347934485905;163.0942770678616;170.3795201952986;172.35019433542686;162.71959128443044;154.3354407858697;174.3436620399584;163.84623892869473;156.48003352402927;156.84035180832117;155.04701918906255;159.75292780777542;157.92629242245135;153.9808771765164;156.48003352402927;152.9220662226185;149.1016697436037;169.5975742568894;163.0942770678616;170.7718440912787;157.92629242245135;166.88891651518585;169.2079480779645;158.2899409304989;155.7618783929666;151.52163507434625;159.019751937195;160.12078241236603
400;10;254.22721655872235;259.54456462613547;260.74121982026094;247.30649072036954;269.2737231785496;240.0214802850993;247.87595027647916;245.60594954833422;262.5465554823915;263.7570516442754;228.70396100307693;256.57689891684043;245.04170499434795;224.01845134194735;248.44672109694383;241.6833553746412;274.274223205303;236.73193393193665;260.74121982026094;255.9874501752332;254.81261210362217;238.3710326635721;246.73833941617247;237.82340929672839;253.64316587639095;292.51864859645656;262.5465554823915;259.54456462613547;232.95106744040345;230.81774594583314;250.7429775143165;263.15110752834715;260.74121982026094;260.74121982026094;257.75987140260105;231.88195337772558;235.64546782369993;249.59220861540658;255.9874501752332;256.57689891684043;242.23986683485333;240.0214802850993;242.23986683485333;237.27704401627443;255.39935560783434;240.57416503357393;226.0889306955594;249.01880620114244;268.6551052985083;236.18807616008147;239.4700652508151;274.9057799304979;241.6833553746412;238.3710326635721;238.9199170137345;225.56952370197416;240.57416503357393;235.64546782369993;268.6551052985083;287.84680758938356;248.44672109694383;263.7570516442754;251.32035008653247;266.8077657227987;241.12812241994263;255.39935560783434;232.41589566874947;254.81261210362217;242.23986683485333;226.0889306955594;255.9874501752332;258.3534014046816;230.81774594583314;250.7429775143165;257.75987140260105;246.73833941617247;283.2495809650177;262.5465554823915;256.57689891684043;243.35673705438484;240.57416503357393;242.7976597445259;293.86733397819717;258.3534014046816;243.9171017219502;251.32035008653247;247.30649072036954;255.39935560783434;262.5465554823915;256.57689891684043;253.06045696699857;240.57416503357393;273.01545915549303;270.5152355945282;257.1677049508413;251.8990521439864;241.12812241994263;267.4221298318544;;
450;10;321.44563150400245;297.95081439736;306.28879167305405;295.2222376036896;290.5072173393252;307.7009656247064;281.3018861310095;310.54487643917764;302.78664650003196;263.15110752834715;304.88309880366177;311.2599516762814;293.86733397819717;306.28879167305405;322.18580733237013;313.4150719573846;307.7009656247064;290.5072173393252;287.18552070336415;287.84680758938356;319.23529109056983;301.3970265024886;329.6819561602209;311.97667347925545;307.7009656247064;314.86010231013057;314.13675624167104;291.17615292023476;305.58513696531435;307.7009656247064;314.13675624167104;307.7009656247064;293.86733397819717;329.6819561602209;293.86733397819717;322.18580733237013;309.8314439851943;322.9276875244099;291.8466288236721;317.7701810880355;306.28879167305405;319.23529109056983;305.58513696531435;305.58513696531435;297.95081439736;299.3245453023246;303.4838572720161;304.88309880366177;313.4150719573846;320.70715612377506;317.04014952964735;302.78664650003196;327.41498072219457;378.46682503849723;285.8675010773755;305.58513696531435;319.23529109056983;318.50189365142256;312.6950456395597;318.50189365142256;301.3970265024886;331.20198654813083;310.54487643917764;360.62131560787793;311.97667347925545;297.95081439736;330.44109733708814;294.5440067217022;322.18580733237013;307.7009656247064;297.2663150003028;300.7046099258363;292.51864859645656;302.091037470114;309.1196505402723;322.9276875244099;328.1689018548046;322.18580733237013;308.4094923390225;315.58511398926566;297.2663150003028;302.091037470114;302.091037470114;320.70715612377506;292.51864859645656;317.7701810880355;296.5833881427452;308.4094923390225;337.3525144312268;314.13675624167104;322.9276875244099;305.58513696531435;320.70715612377506;299.3245453023246;287.18552070336415;310.54487643917764;322.18580733237013;312.6950456395597;340.47047820534823;
500;10;350.80426576336697;344.4084888659446;369.86142946290823;358.96626708608295;342.040250112449;366.4743089566345;349.99834311843045;343.61725960400435;362.2839948901666;323.67127600466995;349.1942719655453;337.3525144312268;350.80426576336697;354.8618009295309;359.79283969449995;348.39204805117305;331.96462781845474;357.3188143038935;348.39204805117305;350.80426576336697;340.47047820534823;364.79239849526294;375.0008979590133;356.49792541509163;368.16397402805757;339.6882959598702;331.96462781845474;323.67127600466995;375.8643926625708;354.8618009295309;336.57749526173416;354.0465566776694;362.2839948901666;355.6789224011468;356.49792541509163;338.1293181963075;358.1415934100561;254.22721655872235;339.6882959598702;331.20198654813083;345.2015400495941;356.49792541509163;341.25446154044994;357.3188143038935;354.8618009295309;347.59166713154747;342.040250112449;350.80426576336697;320.70715612377506;352.4216825925416;346.79312497265164;343.61725960400435;358.1415934100561;365.6323866278597;369.86142946290823;330.44109733708814;337.3525144312268;348.39204805117305;344.4084888659446;342.82784807816876;342.040250112449;336.57749526173416;347.59166713154747;379.3383005487472;390.8517845698973;354.0465566776694;321.44563150400245;359.79283969449995;376.72987568964214;332.729025182434;352.4216825925416;325.9123305559271;317.7701810880355;365.6323866278597;345.2015400495941;326.6627916155961;378.46682503849723;343.61725960400435;372.422298162979;342.82784807816876;375.8643926625708;353.23318533291837;383.7258711816188;354.8618009295309;356.49792541509163;345.2015400495941;353.23318533291837;337.3525144312268;358.96626708608295;368.16397402805757;383.7258711816188;361.4516992088564;344.4084888659446;335.032794319519;375.0008979590133;337.3525144312268;355.6789224011468;348.39204805117305;345.9964173501956;
50;11;77.23312308554021;78.12643067468917;83.90023551197255;78.48664010230719;72.74996467794193;71.7529106612982;82.94090950069848;75.13063666512456;80.86882686115663;75.30363600242836;79.39444634461776;77.58921383254534;77.23312308554021;78.30632826816861;85.06608461890904;75.30363600242836;78.48664010230719;78.12643067468917;77.9469463702102;77.76787440525929;74.27158336739988;75.82502782400917;76.35002968948747;78.48664010230719;81.80418637886815;81.05503922506719;78.48664010230719;78.12643067468917;73.76087341773129;80.49768453938279;82.75036461945882;81.80418637886815;81.61625295647981;87.44660867258324;79.94416236366476;77.4109637069535;75.47703369614224;83.90023551197255;77.76787440525929;78.84851031015829;79.03007059816505;74.61401965051199;79.94416236366476;77.76787440525929;77.4109637069535;78.12643067468917;80.49768453938279;77.4109637069535;83.3233165462957;75.47703369614224;75.65083066354039;77.4109637069535;75.47703369614224;82.37058710017779;82.94090950069848;77.4109637069535;79.5772637306123;78.66736713095496;75.82502782400917;80.86882686115663;84.87065745167865;76.70204884940001;85.65507026646488;81.05503922506719;80.12824555161734;81.05503922506719;79.5772637306123;77.05569102752814;83.13189313954281;78.66736713095496;75.82502782400917;81.42875128425993;83.13189313954281;80.68304229352877;75.13063666512456;78.30632826816861;71.7529106612982;80.49768453938279;80.68304229352877;85.26196178592542;85.45828998891848;78.12643067468917;76.8786665943013;81.80418637886815;82.75036461945882;76.52583685851603;80.12824555161734;74.95803476906389;79.94416236366476;73.59141835689192;80.68304229352877;81.80418637886815;80.86882686115663;84.67567925042412;79.21204895542955;82.18135245311242;79.76050208051753;82.37058710017779;75.99962609905195;
100;11;94.77715702038213;96.98229349236969;87.64796734623927;91.56310626602688;92.4093737048952;94.99539535941216;91.77394378063636;95.21413622430518;91.56310626602688;88.4580493090837;95.65313016290338;92.19707638088428;89.48118865153393;93.47821556368753;101.5476778317758;92.4093737048952;95.65313016290338;82.75036461945882;90.51616201160321;86.64578929039162;91.77394378063636;93.90920587301264;92.19707638088428;90.72458878313572;90.30821407077885;87.64796734623927;93.47821556368753;85.45828998891848;92.19707638088428;99.01074905214578;88.86589365874443;91.35275312046308;82.56025748784099;82.94090950069848;86.44673297753417;97.42943969022213;88.4580493090837;99.23873585928976;89.48118865153393;104.87072703252481;85.06608461890904;93.04920325689164;92.4093737048952;91.56310626602688;89.68723224473376;85.26196178592542;85.06608461890904;95.65313016290338;95.65313016290338;84.48114898371028;87.84978967784696;96.31541902998988;100.84941064689724;99.23873585928976;93.04920325689164;103.19582744802683;87.84978967784696;90.51616201160321;85.26196178592542;87.84978967784696;90.30821407077885;90.72458878313572;96.31541902998988;94.55942005273376;93.47821556368753;106.32797494975146;93.69346289903146;91.98526677962242;90.72458878313572;99.46724763957785;90.51616201160321;90.72458878313572;92.83543601596358;92.19707638088428;89.89375028360132;90.10074386061753;95.21413622430518;93.69346289903146;90.10074386061753;96.09414812530488;90.51616201160321;89.89375028360132;90.30821407077885;90.51616201160321;91.56310626602688;94.34218330463797;85.45828998891848;97.87864749865372;85.26196178592542;86.64578929039162;93.04920325689164;96.31541902998988;91.56310626602688;91.77394378063636;86.44673297753417;95.21413622430518;92.4093737048952;88.4580493090837;91.14288323117634;94.99539535941216
150;11;99.69628560183793;102.25077972077757;99.23873585928976;98.78328601209519;97.2056094823455;94.99539535941216;99.46724763957785;102.72221678143227;93.47821556368753;102.9587497887163;106.57281074536908;97.42943969022213;99.92585095768132;99.46724763957785;100.3865687105195;101.31438656056716;97.42943969022213;100.84941064689724;102.9587497887163;91.35275312046308;100.1559449215093;98.78328601209519;96.98229349236969;103.9103408939769;100.3865687105195;94.55942005273376;101.31438656056716;103.67162174218069;99.69628560183793;99.69628560183793;104.87072703252481;94.55942005273376;107.80547228788281;101.78150629043697;97.2056094823455;102.72221678143227;97.87864749865372;105.35424361240754;96.53719944346616;100.84941064689724;102.48622717491455;99.46724763957785;95.21413622430518;101.5476778317758;101.5476778317758;94.55942005273376;100.3865687105195;98.78328601209519;102.9587497887163;96.31541902998988;101.31438656056716;99.92585095768132;103.43345101350522;103.19582744802683;97.42943969022213;96.09414812530488;97.65378530006194;96.53719944346616;99.46724763957785;102.48622717491455;102.25077972077757;102.9587497887163;105.83998949201612;102.9587497887163;101.78150629043697;102.48622717491455;102.01587317350378;95.43338077220086;99.69628560183793;101.78150629043697;102.72221678143227;94.34218330463797;99.46724763957785;102.9587497887163;102.48622717491455;98.32992642291843;102.01587317350378;94.55942005273376;99.23873585928976;99.23873585928976;106.32797494975146;96.09414812530488;101.5476778317758;95.43338077220086;91.14288323117634;102.48622717491455;105.35424361240754;93.69346289903146;89.68723224473376;98.10402747551902;97.87864749865372;94.99539535941216;104.14960973171877;96.31541902998988;95.87338555888753;98.55634553585797;101.5476778317758;98.78328601209519;93.47821556368753;
200;11;143.05489254083338;157.92629242245135;141.09429426645892;152.2202401555017;148.07640943814368;138.20366361880318;153.9808771765164;148.07640943814368;155.7618783929666;151.8705359171794;152.9220662226185;145.711468108377;144.37707024389624;146.38328485555763;146.72035389152555;153.62712812636244;142.3983512378432;139.48100408072568;146.04699018750796;146.04699018750796;152.9220662226185;151.8705359171794;150.47973448311032;157.2014997784399;147.39682220370585;149.44499826045774;147.73622505843724;138.52189787423194;147.39682220370585;148.75912997493032;150.82623619664253;147.73622505843724;141.4191846239604;137.8861604610773;146.38328485555763;140.4467510041707;152.5707496392494;143.05489254083338;148.4173771424014;149.1016697436037;153.62712812636244;147.73622505843724;152.9220662226185;153.9808771765164;147.05819907850767;154.69082083006467;153.62712812636244;153.9808771765164;150.47973448311032;153.62712812636244;152.9220662226185;150.47973448311032;147.05819907850767;148.4173771424014;152.5707496392494;142.3983512378432;148.4173771424014;144.0453845670817;148.4173771424014;142.071211385041;143.05489254083338;124.61492974015573;139.80217960037407;149.1016697436037;160.12078241236603;143.05489254083338;156.48003352402927;152.5707496392494;157.92629242245135;148.07640943814368;160.489484056269;151.52163507434625;145.37671684325215;143.05489254083338;141.74482308927838;147.73622505843724;152.2202401555017;154.3354407858697;155.04701918906255;151.17353578131596;145.0427346212984;168.0444319830006;146.04699018750796;155.7618783929666;153.62712812636244;139.16056641591413;152.5707496392494;148.4173771424014;147.39682220370585;144.37707024389624;145.0427346212984;147.05819907850767;148.4173771424014;146.38328485555763;145.0427346212984;142.3983512378432;152.2202401555017;148.4173771424014;;
250;11;124.61492974015573;137.5693867214618;133.51694792407994;128.39717898913622;112.62102492532209;131.99029808444726;135.37225397356013;130.18134247263782;136.9380207974764;136.9380207974764;134.750971650153;128.98916653998216;131.99029808444726;128.6928323718675;122.62469376153705;128.10220482778118;139.48100408072568;136.62342527317932;117.92259333504816;128.6928323718675;126.05627327270784;135.99640077891235;138.20366361880318;139.48100408072568;134.44140055858222;128.98916653998216;121.5017201781105;134.750971650153;129.28618306108862;129.58388350640496;136.9380207974764;132.59885205668874;135.0612555746781;122.62469376153705;131.687069245691;127.22134208574965;128.98916653998216;124.61492974015573;129.28618306108862;130.78155608093476;117.92259333504816;127.51428793112879;140.4467510041707;125.76667700754922;132.9041804094259;119.28653076694064;134.44140055858222;131.99029808444726;132.59885205668874;132.59885205668874;130.4811041541137;129.58388350640496;129.58388350640496;121.5017201781105;130.4811041541137;119.01248701729637;132.29422515218823;129.58388350640496;141.09429426645892;133.51694792407994;114.71243373975977;140.1240946738786;136.30955248712056;133.82439032753845;121.22258734750707;138.84086491082343;130.4811041541137;124.32864475568945;136.30955248712056;133.82439032753845;125.18947886683053;126.34653637584607;123.75804637224999;131.687069245691;135.99640077891235;132.59885205668874;127.80790832738843;129.58388350640496;132.9041804094259;123.47372995481003;146.38328485555763;131.687069245691;134.750971650153;122.342981059681;122.90705514830907;124.61492974015573;127.51428793112879;132.59885205668874;126.34653637584607;130.78155608093476;127.80790832738843;131.0826998424925;124.90187393789093;127.80790832738843;122.342981059681;126.34653637584607;128.39717898913622;129.58388350640496;127.51428793112879;
