Source.Name;default;Column1;_1;_2;_3;_4;_5;_6;_7;_8;_9;_10;_11;_12;_13;_14;_15;_16;_17;_18;_19;_20;_21;_22;_23;_24;_25;_26;_27;_28;_29;_30;_31;_32;_33;_34;_35;_36;_37;_38;_39;_40;_41;_42;_43;_44;_45;_46;_47;_48;_49;_50;_51;_52;_53;_54;_55;_56;_57;_58;_59;_60;_61;_62;_63;_64;_65;_66;_67;_68;_69;_70;_71;_72;_73;_74;_75;_76;_77;_78;_79;_80;_81;_82;_83;_84;_85;_86;_87;_88;_89;_90;_91;_92;_93;_94;_95;_96;_97;_98;_99
50;1;95.65313016290338;94.77715702038213;93.90920587301264;92.62215987470853;93.90920587301264;99.46724763957785;95.21413622430518;92.19707638088428;94.77715702038213;96.31541902998988;97.65378530006194;95.87338555888753;93.04920325689164;93.69346289903146;94.55942005273376;98.10402747551902;95.87338555888753;91.77394378063636;98.55634553585797;89.27561841403075;94.12544562691185;94.34218330463797;92.83543601596358;96.31541902998988;94.55942005273376;96.53719944346616;96.09414812530488;96.75949053895263;96.75949053895263;90.51616201160321;90.10074386061753;100.3865687105195;92.62215987470853;94.12544562691185;100.61772354471226;94.12544562691185;94.55942005273376;98.55634553585797;95.21413622430518;96.75949053895263;99.01074905214578;91.77394378063636;94.34218330463797;97.2056094823455;100.84941064689724;89.48118865153393;93.69346289903146;97.42943969022213;92.62215987470853;93.69346289903146;94.34218330463797;92.4093737048952;94.77715702038213;94.12544562691185;101.08163124269969;93.90920587301264;94.77715702038213;99.69628560183793;91.56310626602688;96.09414812530488;98.32992642291843;94.77715702038213;96.09414812530488;96.09414812530488;97.87864749865372;93.26346272832193;94.12544562691185;101.78150629043697;93.47821556368753;90.10074386061753;93.04920325689164;91.77394378063636;94.34218330463797;93.04920325689164;98.55634553585797;93.04920325689164;93.69346289903146;96.53719944346616;90.30821407077885;96.75949053895263;95.65313016290338;98.32992642291843;94.34218330463797;87.04527804082183;93.69346289903146;97.2056094823455;93.26346272832193;92.83543601596358;94.99539535941216;96.31541902998988;91.98526677962242;97.2056094823455;97.87864749865372;91.56310626602688;96.31541902998988;87.64796734623927;99.69628560183793;96.53719944346616;105.35424361240754;95.21413622430518
100;1;111.58966303523249;115.50668655357624;123.47372995481003;112.88035139376932;110.06030254361242;116.30643866255794;116.84268069149917;116.30643866255794;111.07752939570332;107.06417494602071;115.24132645559527;109.05239126123435;122.90705514830907;118.19412744424307;120.94409578467344;116.30643866255794;115.50668655357624;109.55518780649251;120.94409578467344;114.1859683433024;113.40079711762655;119.56120554261082;112.62102492532209;116.0392412484498;116.0392412484498;111.84661464128764;113.14027499953865;106.32797494975146;112.62102492532209;115.77265768219846;105.35424361240754;104.38942952113904;112.62102492532209;116.57425133799784;108.05371023835644;111.33330173875498;119.01248701729637;105.35424361240754;107.80547228788281;119.28653076694064;109.55518780649251;106.81821031140409;110.8223446530412;106.81821031140409;120.94409578467344;115.24132645559527;105.83998949201612;113.14027499953865;111.84661464128764;101.31438656056716;110.56774616084073;101.31438656056716;112.62102492532209;113.40079711762655;107.06417494602071;113.40079711762655;108.05371023835644;109.80745473420666;114.1859683433024;115.24132645559527;117.11172814305381;108.3025197932092;124.32864475568945;104.14960973171877;116.30643866255794;116.0392412484498;110.31373257227528;109.05239126123435;110.8223446530412;113.66191912619567;110.8223446530412;118.73907284398597;125.18947886683053;113.92364240658203;118.73907284398597;116.84268069149917;114.71243373975977;111.58966303523249;117.651683036647;110.8223446530412;124.32864475568945;113.66191912619567;114.97657598449999;123.47372995481003;114.44889832406156;117.38139511592345;115.24132645559527;113.66191912619567;110.31373257227528;117.11172814305381;112.88035139376932;113.66191912619567;116.0392412484498;116.30643866255794;105.11220730055531;111.07752939570332;114.97657598449999;111.84661464128764;111.58966303523249;113.92364240658203
150;1;91.98526677962242;93.26346272832193;93.26346272832193;85.45828998891848;90.51616201160321;90.72458878313572;93.47821556368753;86.8453039596765;94.99539535941216;99.01074905214578;90.10074386061753;92.19707638088428;88.6617369735164;90.51616201160321;91.56310626602688;95.43338077220086;86.04999121148714;91.77394378063636;92.4093737048952;90.51616201160321;90.72458878313572;88.6617369735164;89.89375028360132;90.51616201160321;94.99539535941216;97.65378530006194;94.77715702038213;94.12544562691185;88.05207673504692;85.45828998891848;88.6617369735164;93.04920325689164;94.34218330463797;85.65507026646488;92.62215987470853;96.09414812530488;92.62215987470853;92.83543601596358;85.85230365953272;92.62215987470853;87.04527804082183;93.04920325689164;93.47821556368753;87.84978967784696;91.14288323117634;89.48118865153393;82.37058710017779;91.56310626602688;85.65507026646488;89.27561841403075;95.21413622430518;92.4093737048952;97.2056094823455;96.53719944346616;94.55942005273376;91.14288323117634;92.4093737048952;87.84978967784696;100.84941064689724;95.21413622430518;89.68723224473376;94.12544562691185;88.25482958793816;91.98526677962242;95.65313016290338;92.83543601596358;95.21413622430518;93.90920587301264;86.8453039596765;86.04999121148714;93.90920587301264;89.48118865153393;94.77715702038213;95.43338077220086;94.12544562691185;87.44660867258324;95.43338077220086;88.4580493090837;91.77394378063636;93.90920587301264;89.89375028360132;94.12544562691185;92.83543601596358;93.90920587301264;94.34218330463797;88.86589365874443;87.04527804082183;89.07052044475715;92.19707638088428;84.67567925042412;91.35275312046308;87.84978967784696;86.24813396809573;98.32992642291843;96.98229349236969;90.72458878313572;93.47821556368753;91.14288323117634;87.24571259169099;95.65313016290338
200;1;246.17149335836635;245.04170499434795;235.64546782369993;249.01880620114244;251.8990521439864;232.41589566874947;241.6833553746412;225.56952370197416;240.0214802850993;226.0889306955594;220.94822996518673;236.18807616008147;224.53428676337103;240.57416503357393;273.6441173913884;230.81774594583314;240.0214802850993;235.10410605239272;238.9199170137345;245.04170499434795;233.48747152374744;241.6833553746412;230.28747517530482;236.73193393193665;228.70396100307693;227.13133546963292;249.59220861540658;219.42893477463318;245.04170499434795;242.7976597445259;227.13133546963292;232.95106744040345;224.53428676337103;214.43966580958246;241.6833553746412;255.39935560783434;233.48747152374744;252.47908674801366;243.35673705438484;242.7976597445259;229.23058549940114;214.9334446689586;245.60594954833422;242.7976597445259;269.8937655172144;253.06045696699857;263.15110752834715;258.3534014046816;251.32035008653247;231.34923774277578;236.73193393193665;239.4700652508151;268.6551052985083;258.3534014046816;235.64546782369993;246.73833941617247;221.96693304379488;243.9171017219502;235.10410605239272;234.56398798235475;225.56952370197416;219.42893477463318;238.9199170137345;228.17854635123973;271.1381366980691;247.30649072036954;253.06045696699857;249.59220861540658;241.12812241994263;231.34923774277578;245.04170499434795;234.56398798235475;237.82340929672839;240.57416503357393;238.3710326635721;245.04170499434795;236.18807616008147;232.95106744040345;246.73833941617247;236.18807616008147;234.56398798235475;263.15110752834715;248.44672109694383;248.44672109694383;242.23986683485333;251.8990521439864;256.57689891684043;241.12812241994263;251.8990521439864;238.3710326635721;242.23986683485333;224.53428676337103;222.99033295098835;249.59220861540658;256.57689891684043;243.9171017219502;245.04170499434795;228.17854635123973;247.87595027647916;214.9334446689586
250;1;234.56398798235475;250.16693137303636;235.10410605239272;238.3710326635721;238.9199170137345;245.60594954833422;227.65433876444487;236.73193393193665;262.5465554823915;255.39935560783434;232.95106744040345;235.10410605239272;250.16693137303636;235.10410605239272;230.28747517530482;247.30649072036954;253.06045696699857;233.48747152374744;245.60594954833422;231.88195337772558;249.01880620114244;254.22721655872235;253.64316587639095;237.27704401627443;240.0214802850993;238.9199170137345;230.28747517530482;253.64316587639095;246.73833941617247;247.87595027647916;243.9171017219502;231.34923774277578;249.01880620114244;234.02511075636028;232.95106744040345;232.41589566874947;240.0214802850993;238.9199170137345;239.4700652508151;244.4787567115525;245.04170499434795;243.35673705438484;245.60594954833422;247.87595027647916;247.30649072036954;236.18807616008147;216.9199563019157;218.42187967716725;250.7429775143165;226.0889306955594;229.7584226260572;258.94829809685814;234.56398798235475;238.3710326635721;233.48747152374744;240.0214802850993;250.7429775143165;242.23986683485333;245.60594954833422;253.64316587639095;242.7976597445259;228.17854635123973;209.0823974672399;243.35673705438484;243.9171017219502;244.4787567115525;245.04170499434795;233.48747152374744;237.27704401627443;241.6833553746412;233.48747152374744;241.12812241994263;238.9199170137345;246.73833941617247;235.64546782369993;231.34923774277578;234.02511075636028;226.0889306955594;220.44063299654638;244.4787567115525;258.3534014046816;234.56398798235475;253.06045696699857;238.3710326635721;230.81774594583314;254.81261210362217;247.87595027647916;246.17149335836635;241.12812241994263;245.04170499434795;230.81774594583314;243.9171017219502;240.57416503357393;234.56398798235475;256.57689891684043;240.57416503357393;240.57416503357393;247.30649072036954;251.8990521439864;225.56952370197416
300;1;369.0117257090382;348.39204805117305;358.1415934100561;338.1293181963075;360.62131560787793;363.9543401153048;373.27985526137724;365.6323866278597;354.0465566776694;342.040250112449;361.4516992088564;341.25446154044994;341.25446154044994;351.6120441636875;347.59166713154747;347.59166713154747;359.79283969449995;370.71308978460263;363.11820705465465;345.9964173501956;361.4516992088564;343.61725960400435;338.90791066626997;362.2839948901666;368.16397402805757;346.79312497265164;367.31816993535824;359.79283969449995;367.31816993535824;354.0465566776694;373.27985526137724;338.1293181963075;319.23529109056983;345.9964173501956;349.99834311843045;349.99834311843045;341.25446154044994;348.39204805117305;360.62131560787793;344.4084888659446;369.0117257090382;347.59166713154747;353.23318533291837;366.4743089566345;357.3188143038935;349.99834311843045;343.61725960400435;347.59166713154747;350.80426576336697;354.0465566776694;356.49792541509163;335.032794319519;342.82784807816876;367.31816993535824;365.6323866278597;360.62131560787793;338.90791066626997;375.0008979590133;342.82784807816876;345.2015400495941;330.44109733708814;354.8618009295309;345.2015400495941;342.82784807816876;369.0117257090382;349.99834311843045;349.1942719655453;358.1415934100561;361.4516992088564;354.8618009295309;346.79312497265164;347.59166713154747;372.422298162979;351.6120441636875;350.80426576336697;351.6120441636875;359.79283969449995;358.1415934100561;357.3188143038935;359.79283969449995;338.1293181963075;361.4516992088564;341.25446154044994;353.23318533291837;359.79283969449995;354.0465566776694;357.3188143038935;343.61725960400435;353.23318533291837;366.4743089566345;363.9543401153048;359.79283969449995;358.96626708608295;369.0117257090382;369.86142946290823;369.0117257090382;353.23318533291837;342.040250112449;349.1942719655453;353.23318533291837
350;1;316.3117951143896;253.06045696699857;304.18267347431294;334.2631043753249;318.50189365142256;314.13675624167104;324.4165767067347;300.0137840772717;306.28879167305405;297.2663150003028;306.994066649216;319.23529109056983;300.7046099258363;345.9964173501956;322.9276875244099;311.2599516762814;304.18267347431294;330.44109733708814;287.84680758938356;307.7009656247064;317.04014952964735;331.96462781845474;331.96462781845474;314.13675624167104;314.13675624167104;319.23529109056983;321.44563150400245;341.25446154044994;335.032794319519;322.9276875244099;334.2631043753249;331.20198654813083;311.2599516762814;324.4165767067347;325.16359357324677;335.80425658797634;314.13675624167104;313.4150719573846;325.16359357324677;330.44109733708814;319.97037728515147;297.95081439736;322.9276875244099;322.9276875244099;309.8314439851943;317.04014952964735;317.04014952964735;330.44109733708814;326.6627916155961;326.6627916155961;306.994066649216;305.58513696531435;323.67127600466995;316.3117951143896;327.41498072219457;328.9245590016707;322.9276875244099;318.50189365142256;316.3117951143896;305.58513696531435;322.9276875244099;314.13675624167104;308.4094923390225;310.54487643917764;307.7009656247064;322.18580733237013;331.96462781845474;325.9123305559271;313.4150719573846;326.6627916155961;325.9123305559271;322.18580733237013;313.4150719573846;324.4165767067347;296.5833881427452;318.50189365142256;323.67127600466995;320.70715612377506;333.4951826837323;336.57749526173416;314.13675624167104;316.3117951143896;301.3970265024886;325.9123305559271;330.44109733708814;314.86010231013057;319.97037728515147;313.4150719573846;329.6819561602209;314.86010231013057;325.9123305559271;314.13675624167104;308.4094923390225;309.1196505402723;319.23529109056983;319.23529109056983;308.4094923390225;309.1196505402723;342.040250112449;304.18267347431294
400;1;316.3117951143896;354.0465566776694;341.25446154044994;336.57749526173416;355.6789224011468;350.80426576336697;335.032794319519;320.70715612377506;353.23318533291837;338.90791066626997;329.6819561602209;348.39204805117305;352.4216825925416;342.82784807816876;325.9123305559271;331.20198654813083;345.9964173501956;332.729025182434;332.729025182434;345.9964173501956;327.41498072219457;343.61725960400435;319.23529109056983;329.6819561602209;330.44109733708814;345.2015400495941;333.4951826837323;335.032794319519;331.20198654813083;332.729025182434;329.6819561602209;333.4951826837323;349.99834311843045;346.79312497265164;332.729025182434;335.80425658797634;345.9964173501956;329.6819561602209;334.2631043753249;350.80426576336697;345.9964173501956;354.0465566776694;349.1942719655453;325.9123305559271;349.1942719655453;323.67127600466995;334.2631043753249;343.61725960400435;324.4165767067347;328.1689018548046;324.4165767067347;346.79312497265164;330.44109733708814;339.6882959598702;342.040250112449;349.99834311843045;327.41498072219457;335.80425658797634;345.9964173501956;370.71308978460263;342.82784807816876;451.7949473188917;354.8618009295309;359.79283969449995;346.79312497265164;345.2015400495941;348.39204805117305;335.032794319519;353.23318533291837;335.032794319519;358.96626708608295;326.6627916155961;328.9245590016707;325.9123305559271;338.1293181963075;354.0465566776694;322.18580733237013;334.2631043753249;346.79312497265164;341.25446154044994;340.47047820534823;328.9245590016707;335.80425658797634;328.1689018548046;377.59735161863443;342.040250112449;338.90791066626997;357.3188143038935;349.99834311843045;331.96462781845474;342.82784807816876;351.6120441636875;354.0465566776694;354.0465566776694;352.4216825925416;331.96462781845474;355.6789224011468;348.39204805117305;360.62131560787793;335.032794319519
450;1;363.9543401153048;377.59735161863443;367.31816993535824;359.79283969449995;373.27985526137724;386.382735332994;393.55798754684844;365.6323866278597;390.8517845698973;387.27243839056536;385.4950762409936;388.1641901202389;370.71308978460263;382.8443158551454;400.866486512238;385.4950762409936;397.1954276004851;375.0008979590133;370.71308978460263;393.55798754684844;392.65384433875624;369.0117257090382;371.5667111794065;392.65384433875624;400.866486512238;380.2117827594916;370.71308978460263;378.46682503849723;392.65384433875624;374.13938701108043;385.4950762409936;381.9647857759958;351.6120441636875;370.71308978460263;368.16397402805757;359.79283969449995;364.79239849526294;376.72987568964214;384.60945641884547;367.31816993535824;380.2117827594916;372.422298162979;373.27985526137724;393.55798754684844;393.55798754684844;403.64202988183786;382.8443158551454;369.86142946290823;381.9647857759958;369.86142946290823;397.1954276004851;399.0267353460573;393.55798754684844;363.9543401153048;374.13938701108043;377.59735161863443;381.08727629145363;365.6323866278597;323.67127600466995;371.5667111794065;399.94555307269343;398.11002847178173;389.95385847623;375.0008979590133;389.05799523938344;357.3188143038935;363.11820705465465;391.75177827041654;377.59735161863443;376.72987568964214;362.2839948901666;390.8517845698973;342.82784807816876;377.59735161863443;358.96626708608295;382.8443158551454;382.8443158551454;375.0008979590133;383.7258711816188;363.9543401153048;345.9964173501956;363.9543401153048;378.46682503849723;370.71308978460263;378.46682503849723;360.62131560787793;372.422298162979;359.79283969449995;358.96626708608295;360.62131560787793;368.16397402805757;382.8443158551454;353.23318533291837;385.4950762409936;374.13938701108043;372.422298162979;355.6789224011468;390.8517845698973;378.46682503849723;372.422298162979
500;1;447.6574952657893;445.6029997500121;413.9844532255518;458.07293608299915;471.97613389477726;448.6882924672728;473.0629283372489;457.02057900456253;445.6029997500121;452.8352716120527;447.6574952657893;446.6290661734999;462.3066523279195;438.4862351365575;443.5579332103361;469.8100295384435;449.7214632308695;450.75701302205556;462.3066523279195;455.9706395660546;429.50286868328885;455.9706395660546;443.5579332103361;444.57929056743217;480.74088317037916;442.5389222757411;448.6882924672728;451.7949473188917;413.9844532255518;439.495914163152;458.07293608299915;450.75701302205556;467.6538663798645;434.47066173409036;433.4725275064743;470.8918362071546;466.5794984838883;459.12771636833594;435.47109431252;450.75701302205556;454.9231122132933;437.47887570316936;450.75701302205556;471.97613389477726;455.9706395660546;452.8352716120527;482.95738527938295;459.12771636833594;454.9231122132933;481.84785973673024;448.6882924672728;446.6290661734999;467.6538663798645;464.4381616414893;447.6574952657893;443.5579332103361;457.02057900456253;450.75701302205556;438.4862351365575;437.47887570316936;445.6029997500121;447.6574952657893;457.02057900456253;452.8352716120527;446.6290661734999;453.8779914048565;464.4381616414893;469.8100295384435;450.75701302205556;491.92605994062694;432.4766863495398;449.7214632308695;478.5345535564006;438.4862351365575;466.5794984838883;448.6882924672728;465.5075987945472;469.8100295384435;428.5161472499453;451.7949473188917;480.74088317037916;477.4351888372844;449.7214632308695;464.4381616414893;419.73704023717846;447.6574952657893;446.6290661734999;446.6290661734999;430.4918621878093;467.6538663798645;447.6574952657893;446.6290661734999;450.75701302205556;429.50286868328885;493.0587920210368;488.5434535396004;437.47887570316936;454.9231122132933;449.7214632308695;459.12771636833594
