distance;spb;Column1;_1;_2;_3;_4;_5;_6;_7;_8;_9;_10;_11;_12;_13;_14;_15;_16;_17;_18;_19;_20;_21;_22;_23;_24;_25;_26;_27;_28;_29;_30;_31;_32;_33;_34;_35;_36;_37;_38;_39;_40;_41;_42;_43;_44;_45;_46;_47;_48;_49;_50;_51;_52;_53;_54;_55;_56;_57;_58;_59;_60;_61;_62;_63;_64;_65;_66;_67;_68;_69;_70;_71;_72;_73;_74;_75;_76;_77;_78;_79;_80;_81;_82;_83;_84;_85;_86;_87;_88;_89;_90;_91;_92;_93;_94;_95;_96;_97;_98;_99
200;4;310.54487643917764;304.88309880366177;287.84680758938356;319.23529109056983;309.8314439851943;318.50189365142256;269.2737231785496;301.3970265024886;284.5555304183761;283.2495809650177;288.50961718568635;281.9496250833612;296.5833881427452;306.994066649216;297.2663150003028;302.78664650003196;272.3882451720131;294.5440067217022;309.8314439851943;275.5387909079098;283.90180477109226;293.86733397819717;288.50961718568635;247.87595027647916;342.040250112449;261.34161481541787;304.88309880366177;307.7009656247064;309.1196505402723;290.5072173393252;280.6556352662915;315.58511398926566;297.95081439736;285.21076136507946;321.44563150400245;289.839818542273;285.8675010773755;314.13675624167104;323.67127600466995;284.5555304183761;301.3970265024886;289.1739529985368;275.5387909079098;271.1381366980691;281.9496250833612;316.3117951143896;289.1739529985368;308.4094923390225;319.97037728515147;288.50961718568635;280.6556352662915;296.5833881427452;283.2495809650177;304.88309880366177;331.20198654813083;309.8314439851943;311.2599516762814;282.598855549887;264.97312891521335;273.6441173913884;295.2222376036896;295.2222376036896;306.994066649216;324.4165767067347;302.78664650003196;305.58513696531435;303.4838572720161;293.86733397819717;298.63688995492015;261.94339230832657;266.1948130274459;278.08544442808454;278.08544442808454;270.5152355945282;331.20198654813083;259.54456462613547;287.84680758938356;338.90791066626997;304.88309880366177;275.5387909079098;291.8466288236721;316.3117951143896;320.70715612377506;311.97667347925545;273.6441173913884;257.75987140260105;300.7046099258363;335.80425658797634;332.729025182434;314.86010231013057;301.3970265024886;313.4150719573846;309.8314439851943;302.091037470114;261.94339230832657;286.52575302941904;281.3018861310095;289.839818542273;301.3970265024886;322.9276875244099
250;4;292.51864859645656;281.3018861310095;303.4838572720161;297.95081439736;306.28879167305405;314.86010231013057;314.86010231013057;328.9245590016707;274.9057799304979;250.16693137303636;282.598855549887;291.17615292023476;313.4150719573846;246.17149335836635;340.47047820534823;299.3245453023246;303.4838572720161;258.94829809685814;283.2495809650177;295.2222376036896;281.9496250833612;261.94339230832657;314.86010231013057;285.8675010773755;316.3117951143896;328.1689018548046;341.25446154044994;316.3117951143896;316.3117951143896;303.4838572720161;283.2495809650177;270.5152355945282;309.1196505402723;331.96462781845474;269.8937655172144;285.21076136507946;285.21076136507946;257.75987140260105;325.9123305559271;294.5440067217022;340.47047820534823;281.9496250833612;291.17615292023476;305.58513696531435;271.76247212298546;271.76247212298546;287.18552070336415;322.18580733237013;295.9020302120025;286.52575302941904;259.54456462613547;297.2663150003028;295.2222376036896;328.9245590016707;333.4951826837323;289.1739529985368;310.54487643917764;281.9496250833612;297.95081439736;278.08544442808454;298.63688995492015;263.7570516442754;247.87595027647916;326.6627916155961;315.58511398926566;316.3117951143896;274.274223205303;271.76247212298546;292.51864859645656;331.96462781845474;305.58513696531435;322.18580733237013;285.8675010773755;273.6441173913884;295.2222376036896;317.7701810880355;338.1293181963075;310.54487643917764;334.2631043753249;382.8443158551454;261.94339230832657;287.84680758938356;314.86010231013057;311.97667347925545;257.75987140260105;258.3534014046816;276.1732594861681;255.9874501752332;347.59166713154747;292.51864859645656;272.3882451720131;296.5833881427452;323.67127600466995;331.96462781845474;270.5152355945282;336.57749526173416;273.6441173913884;261.94339230832657;294.5440067217022;280.01086907053855
300;4;345.9964173501956;309.8314439851943;293.19221579357423;262.5465554823915;331.96462781845474;328.1689018548046;319.23529109056983;342.82784807816876;317.7701810880355;312.6950456395597;331.96462781845474;288.50961718568635;305.58513696531435;349.99834311843045;282.598855549887;276.80918902161307;294.5440067217022;311.2599516762814;323.67127600466995;318.50189365142256;322.9276875244099;282.598855549887;293.86733397819717;304.88309880366177;310.54487643917764;357.3188143038935;351.6120441636875;300.0137840772717;319.23529109056983;317.04014952964735;302.091037470114;345.2015400495941;345.2015400495941;347.59166713154747;322.9276875244099;288.50961718568635;289.1739529985368;334.2631043753249;308.4094923390225;342.82784807816876;323.67127600466995;287.84680758938356;323.67127600466995;335.032794319519;300.7046099258363;297.95081439736;325.9123305559271;311.97667347925545;329.6819561602209;337.3525144312268;317.7701810880355;322.18580733237013;301.3970265024886;351.6120441636875;294.5440067217022;374.13938701108043;365.6323866278597;331.96462781845474;334.2631043753249;318.50189365142256;299.3245453023246;307.7009656247064;304.88309880366177;337.3525144312268;329.6819561602209;336.57749526173416;322.9276875244099;309.8314439851943;314.86010231013057;349.1942719655453;343.61725960400435;333.4951826837323;315.58511398926566;325.9123305559271;316.3117951143896;322.9276875244099;283.90180477109226;306.28879167305405;291.17615292023476;316.3117951143896;343.61725960400435;302.091037470114;307.7009656247064;317.7701810880355;295.9020302120025;348.39204805117305;324.4165767067347;309.8314439851943;358.1415934100561;358.96626708608295;311.2599516762814;304.88309880366177;322.18580733237013;323.67127600466995;318.50189365142256;323.67127600466995;312.6950456395597;306.994066649216;342.040250112449;342.040250112449
350;4;281.3018861310095;335.032794319519;308.4094923390225;296.5833881427452;264.36439103562185;288.50961718568635;303.4838572720161;309.8314439851943;325.9123305559271;322.9276875244099;304.18267347431294;303.4838572720161;330.44109733708814;349.1942719655453;295.9020302120025;317.04014952964735;297.95081439736;322.9276875244099;334.2631043753249;294.5440067217022;295.9020302120025;317.7701810880355;300.7046099258363;302.78664650003196;335.032794319519;331.96462781845474;305.58513696531435;363.11820705465465;326.6627916155961;312.6950456395597;346.79312497265164;299.3245453023246;328.1689018548046;306.28879167305405;330.44109733708814;319.23529109056983;309.8314439851943;312.6950456395597;298.63688995492015;309.8314439851943;293.86733397819717;307.7009656247064;338.90791066626997;319.97037728515147;305.58513696531435;285.21076136507946;323.67127600466995;291.8466288236721;278.08544442808454;315.58511398926566;310.54487643917764;292.51864859645656;300.0137840772717;293.19221579357423;339.6882959598702;309.1196505402723;318.50189365142256;313.4150719573846;306.994066649216;328.1689018548046;311.97667347925545;271.76247212298546;305.58513696531435;306.994066649216;325.16359357324677;296.5833881427452;316.3117951143896;307.7009656247064;236.18807616008147;316.3117951143896;319.97037728515147;313.4150719573846;347.59166713154747;284.5555304183761;320.70715612377506;285.8675010773755;306.994066649216;317.7701810880355;324.4165767067347;317.7701810880355;331.20198654813083;314.86010231013057;274.274223205303;321.44563150400245;297.95081439736;349.1942719655453;287.84680758938356;301.3970265024886;314.13675624167104;295.9020302120025;315.58511398926566;304.88309880366177;315.58511398926566;309.1196505402723;308.4094923390225;327.41498072219457;297.95081439736;304.88309880366177;282.598855549887;273.6441173913884
400;4;383.7258711816188;384.60945641884547;399.0267353460573;368.16397402805757;312.6950456395597;355.6789224011468;338.90791066626997;344.4084888659446;349.99834311843045;347.59166713154747;385.4950762409936;361.4516992088564;370.71308978460263;350.80426576336697;392.65384433875624;373.27985526137724;356.49792541509163;354.8618009295309;376.72987568964214;355.6789224011468;378.46682503849723;399.0267353460573;372.422298162979;311.97667347925545;364.79239849526294;367.31816993535824;354.8618009295309;343.61725960400435;362.2839948901666;287.18552070336415;402.7147200282304;339.6882959598702;355.6789224011468;396.28292789392685;403.64202988183786;354.0465566776694;350.80426576336697;377.59735161863443;323.67127600466995;360.62131560787793;374.13938701108043;340.47047820534823;343.61725960400435;325.16359357324677;354.0465566776694;362.2839948901666;369.0117257090382;378.46682503849723;349.1942719655453;386.382735332994;354.8618009295309;362.2839948901666;369.0117257090382;389.05799523938344;348.39204805117305;321.44563150400245;360.62131560787793;358.1415934100561;352.4216825925416;325.16359357324677;384.60945641884547;335.80425658797634;325.9123305559271;315.58511398926566;326.6627916155961;373.27985526137724;332.729025182434;334.2631043753249;366.4743089566345;346.79312497265164;381.08727629145363;363.11820705465465;366.4743089566345;359.79283969449995;370.71308978460263;355.6789224011468;358.1415934100561;375.0008979590133;329.6819561602209;369.86142946290823;363.11820705465465;342.82784807816876;346.79312497265164;345.9964173501956;345.2015400495941;373.27985526137724;374.13938701108043;345.9964173501956;377.59735161863443;389.95385847623;363.9543401153048;357.3188143038935;389.05799523938344;378.46682503849723;386.382735332994;329.6819561602209;409.250902099993;382.8443158551454;322.9276875244099;373.27985526137724
450;4;375.8643926625708;358.96626708608295;396.28292789392685;334.2631043753249;354.0465566776694;373.27985526137724;332.729025182434;390.8517845698973;399.94555307269343;379.3383005487472;361.4516992088564;370.71308978460263;388.1641901202389;410.1932624738291;371.5667111794065;349.99834311843045;389.95385847623;371.5667111794065;366.4743089566345;349.99834311843045;358.1415934100561;360.62131560787793;388.1641901202389;355.6789224011468;346.79312497265164;325.9123305559271;368.16397402805757;390.8517845698973;399.94555307269343;324.4165767067347;366.4743089566345;401.78954053643093;407.3726711933644;342.82784807816876;375.8643926625708;342.82784807816876;344.4084888659446;308.4094923390225;358.1415934100561;358.96626708608295;342.040250112449;385.4950762409936;355.6789224011468;366.4743089566345;385.4950762409936;345.2015400495941;378.46682503849723;399.0267353460573;343.61725960400435;317.7701810880355;338.1293181963075;342.040250112449;388.1641901202389;379.3383005487472;364.79239849526294;402.7147200282304;391.75177827041654;410.1932624738291;381.08727629145363;401.78954053643093;360.62131560787793;349.1942719655453;346.79312497265164;363.9543401153048;357.3188143038935;358.1415934100561;335.032794319519;319.23529109056983;379.3383005487472;392.65384433875624;320.70715612377506;383.7258711816188;363.9543401153048;380.2117827594916;374.13938701108043;338.90791066626997;340.47047820534823;346.79312497265164;356.49792541509163;382.8443158551454;332.729025182434;361.4516992088564;346.79312497265164;371.5667111794065;328.9245590016707;350.80426576336697;324.4165767067347;345.2015400495941;386.382735332994;388.1641901202389;305.58513696531435;364.79239849526294;372.422298162979;337.3525144312268;380.2117827594916;383.7258711816188;401.78954053643093;365.6323866278597;365.6323866278597;402.7147200282304
500;4;411.13779277098024;402.7147200282304;389.05799523938344;366.4743089566345;391.75177827041654;348.39204805117305;399.0267353460573;373.27985526137724;364.79239849526294;384.60945641884547;385.4950762409936;417.8106838685425;422.64324067598795;394.46421267761235;355.6789224011468;377.59735161863443;375.0008979590133;448.6882924672728;402.7147200282304;371.5667111794065;433.4725275064743;370.71308978460263;374.13938701108043;401.78954053643093;395.3725245249812;375.8643926625708;420.703546485842;398.11002847178173;377.59735161863443;391.75177827041654;405.50306030765785;386.382735332994;368.16397402805757;374.13938701108043;380.2117827594916;395.3725245249812;391.75177827041654;406.43679072472565;389.05799523938344;422.64324067598795;393.55798754684844;358.1415934100561;363.9543401153048;412.0844979880139;418.7727543984368;299.3245453023246;380.2117827594916;349.99834311843045;411.13779277098024;381.9647857759958;352.4216825925416;409.250902099993;426.54949972974595;357.3188143038935;349.1942719655453;399.94555307269343;368.16397402805757;402.7147200282304;389.95385847623;396.28292789392685;368.16397402805757;359.79283969449995;393.55798754684844;400.866486512238;421.67227825724734;372.422298162979;423.6164388784574;393.55798754684844;384.60945641884547;350.80426576336697;369.0117257090382;404.57147500272475;326.6627916155961;396.28292789392685;430.4918621878093;377.59735161863443;393.55798754684844;421.67227825724734;397.1954276004851;389.05799523938344;379.3383005487472;390.8517845698973;333.4951826837323;409.250902099993;401.78954053643093;376.72987568964214;364.79239849526294;382.8443158551454;391.75177827041654;374.13938701108043;380.2117827594916;395.3725245249812;406.43679072472565;363.9543401153048;356.49792541509163;353.23318533291837;379.3383005487472;389.95385847623;375.0008979590133;385.4950762409936
50;5;97.42943969022213;90.30821407077885;95.87338555888753;81.42875128425993;91.14288323117634;87.04527804082183;84.67567925042412;88.05207673504692;91.98526677962242;88.86589365874443;86.8453039596765;100.84941064689724;93.26346272832193;88.05207673504692;94.55942005273376;97.2056094823455;87.04527804082183;91.35275312046308;87.64796734623927;90.72458878313572;93.47821556368753;88.4580493090837;83.13189313954281;91.14288323117634;95.87338555888753;96.75949053895263;94.77715702038213;92.4093737048952;88.05207673504692;84.67567925042412;84.87065745167865;87.04527804082183;95.21413622430518;95.65313016290338;90.93349548795442;87.24571259169099;91.77394378063636;86.24813396809573;81.80418637886815;84.48114898371028;91.56310626602688;91.98526677962242;84.48114898371028;92.83543601596358;99.69628560183793;90.10074386061753;93.26346272832193;94.34218330463797;80.86882686115663;80.49768453938279;87.84978967784696;95.43338077220086;90.93349548795442;92.4093737048952;96.53719944346616;88.6617369735164;88.6617369735164;94.99539535941216;97.65378530006194;85.45828998891848;77.76787440525929;86.64578929039162;92.19707638088428;94.12544562691185;83.90023551197255;87.84978967784696;101.31438656056716;99.92585095768132;86.44673297753417;83.3233165462957;94.77715702038213;96.75949053895263;92.19707638088428;87.04527804082183;97.87864749865372;90.51616201160321;91.35275312046308;89.27561841403075;98.10402747551902;90.10074386061753;97.65378530006194;86.24813396809573;78.12643067468917;95.65313016290338;94.34218330463797;85.26196178592542;92.4093737048952;88.6617369735164;84.67567925042412;80.49768453938279;88.86589365874443;89.07052044475715;90.51616201160321;87.64796734623927;96.98229349236969;97.87864749865372;88.4580493090837;94.99539535941216;90.93349548795442;94.55942005273376
100;5;120.11245398749564;115.24132645559527;117.651683036647;130.18134247263782;112.88035139376932;109.80745473420666;113.66191912619567;117.92259333504816;120.38903057281587;107.3107059503725;107.06417494602071;121.78149575309698;126.34653637584607;124.04301747004386;116.57425133799784;127.51428793112879;114.44889832406156;115.24132645559527;118.73907284398597;116.57425133799784;107.06417494602071;106.32797494975146;126.05627327270784;126.92906924156685;116.30643866255794;123.19006671368945;129.28618306108862;111.84661464128764;103.43345101350522;121.5017201781105;132.9041804094259;110.56774616084073;117.651683036647;109.80745473420666;119.56120554261082;113.66191912619567;111.07752939570332;128.10220482778118;129.58388350640496;119.01248701729637;116.30643866255794;115.77265768219846;106.32797494975146;108.05371023835644;116.30643866255794;109.30350042597735;109.30350042597735;120.38903057281587;126.34653637584607;131.3845370318381;113.66191912619567;136.62342527317932;127.51428793112879;126.05627327270784;114.44889832406156;114.1859683433024;109.30350042597735;123.75804637224999;122.62469376153705;116.84268069149917;114.97657598449999;112.1041579161951;119.01248701729637;114.97657598449999;118.46628680064781;122.06191555248;122.342981059681;114.44889832406156;114.71243373975977;111.58966303523249;116.57425133799784;115.50668655357624;106.81821031140409;102.25077972077757;121.5017201781105;112.62102492532209;111.07752939570332;113.14027499953865;120.11245398749564;109.30350042597735;100.1559449215093;116.30643866255794;130.78155608093476;119.56120554261082;128.10220482778118;115.77265768219846;113.40079711762655;117.11172814305381;128.39717898913622;125.18947886683053;117.11172814305381;112.62102492532209;116.84268069149917;120.66624401638853;125.76667700754922;107.06417494602071;108.3025197932092;123.19006671368945;124.90187393789093;116.30643866255794
150;5;128.39717898913622;126.63746785245633;131.687069245691;140.77015029810312;134.44140055858222;138.52189787423194;140.1240946738786;132.9041804094259;144.70951967574905;126.34653637584607;127.80790832738843;118.46628680064781;147.73622505843724;148.75912997493032;137.5693867214618;122.62469376153705;126.05627327270784;138.20366361880318;133.21021182558732;129.58388350640496;141.09429426645892;125.47774604840528;134.44140055858222;134.44140055858222;137.8861604610773;135.37225397356013;130.78155608093476;134.1325406623339;138.20366361880318;117.38139511592345;129.58388350640496;156.1205430194796;148.07640943814368;137.25334072422285;141.09429426645892;137.5693867214618;144.37707024389624;132.9041804094259;139.80217960037407;149.44499826045774;125.47774604840528;134.1325406623339;140.77015029810312;129.58388350640496;127.22134208574965;135.68396849198137;131.687069245691;135.68396849198137;136.9380207974764;128.10220482778118;108.80185898389541;126.63746785245633;132.29422515218823;127.22134208574965;139.48100408072568;139.80217960037407;134.750971650153;121.22258734750707;123.47372995481003;143.05489254083338;121.22258734750707;151.8705359171794;155.04701918906255;121.78149575309698;147.05819907850767;148.07640943814368;140.77015029810312;139.48100408072568;134.44140055858222;122.62469376153705;154.69082083006467;136.30955248712056;138.84086491082343;138.52189787423194;129.88226945076727;126.92906924156685;145.37671684325215;139.16056641591413;124.90187393789093;150.13402880772443;135.99640077891235;139.48100408072568;144.70951967574905;135.0612555746781;139.16056641591413;122.90705514830907;139.16056641591413;122.06191555248;144.70951967574905;130.4811041541137;138.52189787423194;142.72624437825547;139.80217960037407;131.99029808444726;146.04699018750796;147.73622505843724;135.0612555746781;137.8861604610773;135.99640077891235;146.72035389152555
200;5;293.86733397819717;283.90180477109226;281.9496250833612;316.3117951143896;295.9020302120025;300.7046099258363;314.13675624167104;300.7046099258363;314.13675624167104;317.04014952964735;280.6556352662915;259.54456462613547;276.80918902161307;309.8314439851943;289.839818542273;318.50189365142256;319.23529109056983;288.50961718568635;268.6551052985083;304.88309880366177;295.9020302120025;282.598855549887;273.01545915549303;330.44109733708814;300.0137840772717;311.2599516762814;314.86010231013057;282.598855549887;315.58511398926566;300.7046099258363;297.2663150003028;266.1948130274459;276.80918902161307;295.9020302120025;290.5072173393252;307.7009656247064;292.51864859645656;301.3970265024886;317.04014952964735;304.88309880366177;317.7701810880355;281.9496250833612;287.18552070336415;294.5440067217022;324.4165767067347;300.0137840772717;314.13675624167104;280.6556352662915;298.63688995492015;314.86010231013057;309.1196505402723;278.725777050505;295.9020302120025;289.839818542273;319.23529109056983;258.94829809685814;274.9057799304979;301.3970265024886;291.17615292023476;299.3245453023246;298.63688995492015;268.0379086046006;300.7046099258363;293.86733397819717;269.8937655172144;253.64316587639095;285.8675010773755;271.1381366980691;277.4465828783136;296.5833881427452;324.4165767067347;258.3534014046816;286.52575302941904;297.2663150003028;292.51864859645656;289.839818542273;325.9123305559271;297.2663150003028;316.3117951143896;285.8675010773755;296.5833881427452;286.52575302941904;309.8314439851943;287.18552070336415;270.5152355945282;284.5555304183761;297.2663150003028;291.8466288236721;309.8314439851943;280.01086907053855;289.839818542273;298.63688995492015;299.3245453023246;299.3245453023246;295.2222376036896;271.1381366980691;304.18267347431294;276.1732594861681;304.88309880366177;277.4465828783136
250;5;333.4951826837323;281.9496250833612;320.70715612377506;341.25446154044994;336.57749526173416;303.4838572720161;258.3534014046816;298.63688995492015;317.7701810880355;290.5072173393252;281.3018861310095;304.88309880366177;322.18580733237013;275.5387909079098;338.90791066626997;313.4150719573846;333.4951826837323;291.8466288236721;293.86733397819717;324.4165767067347;307.7009656247064;309.8314439851943;298.63688995492015;301.3970265024886;317.7701810880355;301.3970265024886;324.4165767067347;342.040250112449;297.2663150003028;338.90791066626997;252.47908674801366;349.99834311843045;314.86010231013057;260.74121982026094;288.50961718568635;286.52575302941904;302.091037470114;311.97667347925545;267.4221298318544;270.5152355945282;241.12812241994263;297.2663150003028;297.2663150003028;302.78664650003196;295.9020302120025;291.17615292023476;277.4465828783136;258.94829809685814;280.6556352662915;318.50189365142256;249.59220861540658;263.15110752834715;259.54456462613547;325.16359357324677;283.2495809650177;283.2495809650177;293.86733397819717;291.8466288236721;329.6819561602209;335.80425658797634;295.9020302120025;323.67127600466995;299.3245453023246;309.8314439851943;278.08544442808454;295.2222376036896;279.367584132936;283.90180477109226;297.95081439736;272.3882451720131;276.1732594861681;280.6556352662915;324.4165767067347;299.3245453023246;345.2015400495941;298.63688995492015;269.8937655172144;298.63688995492015;281.9496250833612;309.8314439851943;270.5152355945282;291.8466288236721;285.8675010773755;269.2737231785496;297.95081439736;292.51864859645656;280.6556352662915;329.6819561602209;309.8314439851943;269.2737231785496;293.19221579357423;296.5833881427452;314.13675624167104;280.6556352662915;345.2015400495941;271.76247212298546;341.25446154044994;339.6882959598702;292.51864859645656;
300;5;307.7009656247064;273.6441173913884;299.3245453023246;372.422298162979;254.81261210362217;306.28879167305405;341.25446154044994;306.28879167305405;325.9123305559271;350.80426576336697;291.17615292023476;293.86733397819717;307.7009656247064;310.54487643917764;303.4838572720161;307.7009656247064;325.9123305559271;331.96462781845474;361.4516992088564;314.13675624167104;338.1293181963075;300.0137840772717;313.4150719573846;320.70715612377506;325.16359357324677;305.58513696531435;277.4465828783136;328.1689018548046;289.839818542273;338.1293181963075;317.04014952964735;325.16359357324677;287.84680758938356;305.58513696531435;336.57749526173416;303.4838572720161;297.95081439736;331.20198654813083;306.28879167305405;291.8466288236721;316.3117951143896;313.4150719573846;317.04014952964735;300.7046099258363;311.97667347925545;350.80426576336697;293.19221579357423;303.4838572720161;322.9276875244099;305.58513696531435;348.39204805117305;328.9245590016707;302.091037470114;285.8675010773755;277.4465828783136;306.994066649216;317.04014952964735;325.9123305559271;273.6441173913884;302.78664650003196;305.58513696531435;309.1196505402723;307.7009656247064;314.13675624167104;311.97667347925545;317.7701810880355;338.90791066626997;329.6819561602209;342.82784807816876;331.20198654813083;276.1732594861681;328.1689018548046;295.9020302120025;320.70715612377506;314.13675624167104;319.97037728515147;289.839818542273;333.4951826837323;296.5833881427452;306.28879167305405;327.41498072219457;341.25446154044994;314.13675624167104;295.9020302120025;322.18580733237013;319.97037728515147;316.3117951143896;335.80425658797634;306.28879167305405;315.58511398926566;319.23529109056983;338.1293181963075;326.6627916155961;316.3117951143896;315.58511398926566;331.20198654813083;311.97667347925545;302.78664650003196;269.8937655172144;317.7701810880355
350;5;336.57749526173416;315.58511398926566;303.4838572720161;316.3117951143896;124.90187393789093;325.9123305559271;293.19221579357423;283.90180477109226;309.8314439851943;300.0137840772717;319.97037728515147;336.57749526173416;329.6819561602209;330.44109733708814;308.4094923390225;319.97037728515147;315.58511398926566;317.04014952964735;299.3245453023246;323.67127600466995;324.4165767067347;309.1196505402723;316.3117951143896;316.3117951143896;321.44563150400245;326.6627916155961;313.4150719573846;314.13675624167104;313.4150719573846;328.1689018548046;309.8314439851943;319.97037728515147;319.23529109056983;311.97667347925545;333.4951826837323;357.3188143038935;322.9276875244099;300.0137840772717;295.9020302120025;318.50189365142256;327.41498072219457;297.2663150003028;296.5833881427452;128.10220482778118;302.78664650003196;295.9020302120025;314.13675624167104;303.4838572720161;323.67127600466995;306.994066649216;304.18267347431294;316.3117951143896;323.67127600466995;306.28879167305405;316.3117951143896;330.44109733708814;340.47047820534823;326.6627916155961;317.04014952964735;322.18580733237013;294.5440067217022;298.63688995492015;318.50189365142256;308.4094923390225;298.63688995492015;305.58513696531435;319.97037728515147;323.67127600466995;317.7701810880355;333.4951826837323;313.4150719573846;347.59166713154747;306.28879167305405;316.3117951143896;331.96462781845474;314.13675624167104;324.4165767067347;306.994066649216;331.20198654813083;309.1196505402723;311.2599516762814;321.44563150400245;313.4150719573846;262.5465554823915;303.4838572720161;297.2663150003028;330.44109733708814;293.86733397819717;311.2599516762814;280.6556352662915;293.86733397819717;311.97667347925545;312.6950456395597;319.97037728515147;333.4951826837323;322.18580733237013;340.47047820534823;339.6882959598702;325.9123305559271;331.96462781845474
400;5;350.80426576336697;332.729025182434;335.032794319519;350.80426576336697;369.0117257090382;329.6819561602209;310.54487643917764;342.040250112449;347.59166713154747;273.01545915549303;339.6882959598702;341.25446154044994;329.6819561602209;360.62131560787793;357.3188143038935;332.729025182434;362.2839948901666;343.61725960400435;333.4951826837323;388.1641901202389;363.9543401153048;358.96626708608295;333.4951826837323;371.5667111794065;374.13938701108043;359.79283969449995;345.2015400495941;349.1942719655453;349.99834311843045;333.4951826837323;386.382735332994;314.86010231013057;325.9123305559271;345.9964173501956;362.2839948901666;344.4084888659446;389.05799523938344;343.61725960400435;327.41498072219457;326.6627916155961;391.75177827041654;361.4516992088564;364.79239849526294;342.82784807816876;354.8618009295309;347.59166713154747;313.4150719573846;333.4951826837323;333.4951826837323;335.032794319519;387.27243839056536;366.4743089566345;322.9276875244099;345.2015400495941;368.16397402805757;380.2117827594916;362.2839948901666;345.2015400495941;354.8618009295309;365.6323866278597;315.58511398926566;347.59166713154747;381.9647857759958;355.6789224011468;340.47047820534823;381.08727629145363;358.96626708608295;355.6789224011468;383.7258711816188;349.99834311843045;363.11820705465465;350.80426576336697;367.31816993535824;345.2015400495941;398.11002847178173;349.1942719655453;352.4216825925416;359.79283969449995;366.4743089566345;361.4516992088564;366.4743089566345;362.2839948901666;327.41498072219457;363.11820705465465;312.6950456395597;378.46682503849723;387.27243839056536;369.86142946290823;369.0117257090382;327.41498072219457;358.96626708608295;356.49792541509163;322.9276875244099;358.1415934100561;365.6323866278597;393.55798754684844;342.82784807816876;342.040250112449;357.3188143038935;381.9647857759958
450;5;359.79283969449995;318.50189365142256;346.79312497265164;354.0465566776694;334.2631043753249;386.382735332994;333.4951826837323;367.31816993535824;372.422298162979;369.0117257090382;363.9543401153048;359.79283969449995;352.4216825925416;356.49792541509163;383.7258711816188;361.4516992088564;363.11820705465465;391.75177827041654;340.47047820534823;342.040250112449;356.49792541509163;357.3188143038935;363.11820705465465;381.08727629145363;363.9543401153048;366.4743089566345;361.4516992088564;354.8618009295309;322.18580733237013;345.9964173501956;373.27985526137724;419.73704023717846;363.11820705465465;363.11820705465465;360.62131560787793;369.0117257090382;354.0465566776694;402.7147200282304;409.250902099993;361.4516992088564;394.46421267761235;403.64202988183786;382.8443158551454;405.50306030765785;425.5695632393202;363.11820705465465;341.25446154044994;317.04014952964735;350.80426576336697;346.79312497265164;416.85082355814023;394.46421267761235;425.5695632393202;370.71308978460263;350.80426576336697;426.54949972974595;348.39204805117305;389.05799523938344;408.3107066643835;322.9276875244099;372.422298162979;342.040250112449;350.80426576336697;385.4950762409936;381.9647857759958;383.7258711816188;362.2839948901666;376.72987568964214;368.16397402805757;363.11820705465465;347.59166713154747;352.4216825925416;372.422298162979;375.8643926625708;386.382735332994;360.62131560787793;423.6164388784574;367.31816993535824;389.95385847623;369.0117257090382;369.86142946290823;363.11820705465465;378.46682503849723;364.79239849526294;382.8443158551454;331.20198654813083;314.86010231013057;384.60945641884547;398.11002847178173;378.46682503849723;338.1293181963075;376.72987568964214;393.55798754684844;363.9543401153048;384.60945641884547;367.31816993535824;385.4950762409936;356.49792541509163;390.8517845698973;390.8517845698973
500;5;408.3107066643835;413.0333831330028;375.8643926625708;410.1932624738291;394.46421267761235;380.2117827594916;387.27243839056536;405.50306030765785;376.72987568964214;366.4743089566345;369.0117257090382;372.422298162979;397.1954276004851;377.59735161863443;381.08727629145363;379.3383005487472;377.59735161863443;358.1415934100561;345.9964173501956;338.90791066626997;388.1641901202389;338.1293181963075;443.5579332103361;391.75177827041654;407.3726711933644;362.2839948901666;442.5389222757411;386.382735332994;384.60945641884547;348.39204805117305;419.73704023717846;385.4950762409936;403.64202988183786;417.8106838685425;384.60945641884547;418.7727543984368;406.43679072472565;388.1641901202389;308.4094923390225;384.60945641884547;381.9647857759958;368.16397402805757;353.23318533291837;369.86142946290823;381.08727629145363;401.78954053643093;388.1641901202389;368.16397402805757;369.86142946290823;359.79283969449995;395.3725245249812;419.73704023717846;372.422298162979;284.5555304183761;400.866486512238;382.8443158551454;399.94555307269343;380.2117827594916;375.8643926625708;383.7258711816188;381.9647857759958;385.4950762409936;382.8443158551454;361.4516992088564;398.11002847178173;378.46682503849723;399.94555307269343;377.59735161863443;374.13938701108043;378.46682503849723;366.4743089566345;371.5667111794065;388.1641901202389;415.89316838956665;370.71308978460263;338.1293181963075;422.64324067598795;395.3725245249812;418.7727543984368;389.95385847623;392.65384433875624;358.96626708608295;385.4950762409936;385.4950762409936;382.8443158551454;403.64202988183786;394.46421267761235;358.1415934100561;380.2117827594916;339.6882959598702;369.0117257090382;375.0008979590133;413.0333831330028;409.250902099993;429.50286868328885;355.6789224011468;369.86142946290823;369.86142946290823;411.13779277098024;338.90791066626997
