distance;burst_period;Column1;_1;_2;_3;_4;_5;_6;_7;_8;_9;_10;_11;_12;_13;_14;_15;_16;_17;_18;_19;_20;_21;_22;_23;_24;_25;_26;_27;_28;_29;_30;_31;_32;_33;_34;_35;_36;_37;_38;_39;_40;_41;_42;_43;_44;_45;_46;_47;_48;_49;_50;_51;_52;_53;_54;_55;_56;_57;_58;_59;_60;_61;_62;_63;_64;_65;_66;_67;_68;_69;_70;_71;_72;_73;_74;_75;_76;_77;_78;_79;_80;_81;_82;_83;_84;_85;_86;_87;_88;_89;_90;_91;_92;_93;_94;_95;_96;_97;_98;_99
100;5;127.22134208574965;144.70951967574905;131.687069245691;153.27419176407454;139.48100408072568;135.99640077891235;148.07640943814368;135.68396849198137;123.47372995481003;131.3845370318381;151.8705359171794;139.80217960037407;150.13402880772443;148.07640943814368;135.0612555746781;135.68396849198137;160.489484056269;130.4811041541137;122.342981059681;146.04699018750796;182.97113726243202;136.30955248712056;133.82439032753845;150.13402880772443;135.37225397356013;167.65837392639204;138.20366361880318;141.4191846239604;141.74482308927838;155.04701918906255;141.09429426645892;124.04301747004386;114.44889832406156;165.3605796128513;130.78155608093476;157.92629242245135;113.92364240658203;135.99640077891235;129.88226945076727;133.82439032753845;117.38139511592345;128.6928323718675;132.29422515218823;131.3845370318381;126.63746785245633;160.12078241236603;137.8861604610773;128.10220482778118;139.80217960037407;110.31373257227528;103.9103408939769;132.9041804094259;135.37225397356013;114.97657598449999;146.04699018750796;129.58388350640496;142.071211385041;126.92906924156685;120.66624401638853;147.05819907850767;135.68396849198137;129.88226945076727;129.28618306108862;160.489484056269;154.3354407858697;124.90187393789093;148.75912997493032;109.55518780649251;120.94409578467344;134.1325406623339;131.687069245691;138.52189787423194;132.29422515218823;134.750971650153;129.28618306108862;116.0392412484498;119.01248701729637;188.52458457359268;142.3983512378432;124.90187393789093;143.3842974641264;134.44140055858222;129.58388350640496;125.76667700754922;120.38903057281587;133.82439032753845;116.84268069149917;122.90705514830907;133.51694792407994;134.1325406623339;123.47372995481003;117.651683036647;151.52163507434625;122.342981059681;143.71446089068743;149.1016697436037;148.4173771424014;150.47973448311032;119.56120554261082;108.3025197932092
150;5;260.74121982026094;161.2294362682334;273.6441173913884;256.57689891684043;307.7009656247064;312.6950456395597;288.50961718568635;312.6950456395597;241.6833553746412;253.06045696699857;273.6441173913884;248.44672109694383;287.84680758938356;240.57416503357393;243.9171017219502;233.48747152374744;269.8937655172144;214.9334446689586;219.42893477463318;244.4787567115525;229.7584226260572;230.81774594583314;273.6441173913884;283.90180477109226;224.01845134194735;274.274223205303;243.9171017219502;267.4221298318544;288.50961718568635;267.4221298318544;261.34161481541787;223.5038009786536;257.75987140260105;298.63688995492015;382.8443158551454;260.1422041467649;249.59220861540658;252.47908674801366;225.56952370197416;271.1381366980691;246.17149335836635;244.4787567115525;261.34161481541787;271.76247212298546;265.5832685032748;248.44672109694383;291.17615292023476;233.48747152374744;271.76247212298546;253.06045696699857;240.0214802850993;226.60953370011526;267.4221298318544;241.12812241994263;259.54456462613547;192.0255470109072;246.73833941617247;265.5832685032748;209.563840428584;246.17149335836635;249.59220861540658;232.41589566874947;245.60594954833422;257.75987140260105;281.9496250833612;259.54456462613547;281.3018861310095;265.5832685032748;301.3970265024886;303.4838572720161;330.44109733708814;265.5832685032748;258.94829809685814;284.5555304183761;255.9874501752332;255.39935560783434;279.367584132936;271.1381366980691;278.08544442808454;279.367584132936;231.34923774277578;241.6833553746412;225.56952370197416;288.50961718568635;224.53428676337103;262.5465554823915;230.28747517530482;197.39926834329586;210.04639198313274;251.8990521439864;250.7429775143165;234.56398798235475;213.45550864373638;271.1381366980691;273.01545915549303;252.47908674801366;240.0214802850993;254.22721655872235;231.88195337772558;326.6627916155961
200;5;294.5440067217022;283.90180477109226;288.50961718568635;285.8675010773755;249.59220861540658;267.4221298318544;322.9276875244099;282.598855549887;265.5832685032748;273.01545915549303;287.84680758938356;263.15110752834715;228.70396100307693;297.2663150003028;322.9276875244099;231.34923774277578;291.8466288236721;295.2222376036896;274.9057799304979;280.01086907053855;277.4465828783136;258.94829809685814;268.0379086046006;261.94339230832657;325.16359357324677;267.4221298318544;291.17615292023476;274.274223205303;256.57689891684043;301.3970265024886;293.86733397819717;305.58513696531435;315.58511398926566;288.50961718568635;230.28747517530482;290.5072173393252;273.6441173913884;281.9496250833612;242.7976597445259;246.17149335836635;286.52575302941904;267.4221298318544;273.01545915549303;276.80918902161307;264.36439103562185;248.44672109694383;295.2222376036896;271.76247212298546;272.3882451720131;312.6950456395597;258.94829809685814;251.8990521439864;309.1196505402723;242.23986683485333;241.6833553746412;273.6441173913884;273.01545915549303;311.2599516762814;293.19221579357423;284.5555304183761;338.1293181963075;323.67127600466995;269.8937655172144;325.9123305559271;231.34923774277578;296.5833881427452;284.5555304183761;245.04170499434795;278.08544442808454;293.86733397819717;312.6950456395597;267.4221298318544;298.63688995492015;271.1381366980691;280.01086907053855;313.4150719573846;295.9020302120025;253.64316587639095;309.8314439851943;270.5152355945282;304.18267347431294;287.84680758938356;235.10410605239272;245.60594954833422;250.16693137303636;309.1196505402723;264.97312891521335;294.5440067217022;250.7429775143165;245.60594954833422;281.3018861310095;284.5555304183761;338.90791066626997;273.6441173913884;216.42161371608097;261.34161481541787;357.3188143038935;308.4094923390225;295.2222376036896;281.3018861310095
250;5;307.7009656247064;292.51864859645656;380.2117827594916;287.84680758938356;344.4084888659446;291.8466288236721;349.99834311843045;328.9245590016707;319.97037728515147;275.5387909079098;307.7009656247064;333.4951826837323;297.2663150003028;307.7009656247064;327.41498072219457;325.16359357324677;329.6819561602209;262.5465554823915;335.80425658797634;323.67127600466995;331.20198654813083;332.729025182434;288.50961718568635;335.80425658797634;331.20198654813083;351.6120441636875;246.17149335836635;322.18580733237013;254.22721655872235;306.994066649216;297.2663150003028;335.032794319519;287.84680758938356;245.04170499434795;313.4150719573846;322.18580733237013;354.8618009295309;303.4838572720161;296.5833881427452;350.80426576336697;399.94555307269343;413.9844532255518;330.44109733708814;375.8643926625708;303.4838572720161;322.9276875244099;295.9020302120025;295.2222376036896;345.9964173501956;311.97667347925545;358.96626708608295;319.23529109056983;330.44109733708814;246.73833941617247;377.59735161863443;322.9276875244099;322.9276875244099;280.6556352662915;338.90791066626997;311.97667347925545;377.59735161863443;330.44109733708814;370.71308978460263;300.7046099258363;377.59735161863443;297.95081439736;363.9543401153048;310.54487643917764;335.032794319519;343.61725960400435;318.50189365142256;306.28879167305405;414.93771329682374;312.6950456395597;313.4150719573846;309.1196505402723;331.20198654813083;305.58513696531435;343.61725960400435;322.18580733237013;338.90791066626997;287.84680758938356;309.1196505402723;295.9020302120025;284.5555304183761;293.19221579357423;280.6556352662915;352.4216825925416;335.032794319519;311.97667347925545;321.44563150400245;297.95081439736;286.52575302941904;303.4838572720161;311.2599516762814;283.2495809650177;322.18580733237013;317.7701810880355;259.54456462613547;295.2222376036896
300;5;317.04014952964735;319.23529109056983;278.08544442808454;305.58513696531435;292.51864859645656;261.94339230832657;343.61725960400435;358.96626708608295;348.39204805117305;266.8077657227987;279.367584132936;317.7701810880355;347.59166713154747;315.58511398926566;328.9245590016707;309.1196505402723;350.80426576336697;370.71308978460263;336.57749526173416;271.76247212298546;296.5833881427452;285.21076136507946;323.67127600466995;321.44563150400245;319.23529109056983;307.7009656247064;314.13675624167104;280.01086907053855;377.59735161863443;306.28879167305405;313.4150719573846;351.6120441636875;373.27985526137724;319.23529109056983;323.67127600466995;317.04014952964735;311.97667347925545;290.5072173393252;331.96462781845474;310.54487643917764;330.44109733708814;331.96462781845474;345.9964173501956;267.4221298318544;279.367584132936;320.70715612377506;369.86142946290823;319.97037728515147;320.70715612377506;264.36439103562185;268.0379086046006;319.23529109056983;290.5072173393252;283.2495809650177;265.5832685032748;323.67127600466995;363.9543401153048;325.16359357324677;316.3117951143896;319.23529109056983;274.274223205303;294.5440067217022;358.96626708608295;317.04014952964735;267.4221298318544;308.4094923390225;294.5440067217022;364.79239849526294;274.9057799304979;354.8618009295309;364.79239849526294;329.6819561602209;354.8618009295309;373.27985526137724;325.16359357324677;330.44109733708814;265.5832685032748;295.2222376036896;309.1196505402723;371.5667111794065;318.50189365142256;263.7570516442754;286.52575302941904;397.1954276004851;278.725777050505;277.4465828783136;337.3525144312268;328.1689018548046;236.73193393193665;379.3383005487472;369.86142946290823;285.21076136507946;285.8675010773755;280.6556352662915;326.6627916155961;322.18580733237013;288.50961718568635;334.2631043753249;381.9647857759958;355.6789224011468
350;5;529.4974877844472;447.6574952657893;423.6164388784574;464.4381616414893;486.301314526685;479.63644972442125;471.97613389477726;509.19366245561287;475.2440304965578;491.92605994062694;544.3151617337986;511.54134884184504;521.040836940329;521.040836940329;455.9706395660546;478.5345535564006;515.083189446699;521.040836940329;442.5389222757411;484.06946566773;505.6923197087124;436.473830534054;533.1636541787166;540.5723147895266;556.9794919704281;494.1941323836063;436.473830534054;479.63644972442125;567.3227810653409;484.06946566773;527.0673928440674;441.52225237307687;525.8565308655895;531.9387869114252;466.5794984838883;539.3304271837227;516.2692442225662;470.8918362071546;509.19366245561287;447.6574952657893;452.8352716120527;468.7307081658843;491.92605994062694;475.2440304965578;493.0587920210368;459.12771636833594;494.1941323836063;460.184925440363;484.06946566773;359.79283969449995;414.93771329682374;468.7307081658843;493.0587920210368;413.0333831330028;539.3304271837227;470.8918362071546;488.5434535396004;477.4351888372844;513.8998594621052;471.97613389477726;433.4725275064743;493.0587920210368;496.47266199286656;529.4974877844472;528.2810430102825;438.4862351365575;511.54134884184504;487.42109480377866;496.47266199286656;460.184925440363;493.0587920210368;482.95738527938295;461.2445688917187;466.5794984838883;546.8247791725929;475.2440304965578;486.301314526685;564.71908935455;529.4974877844472;388.1641901202389;522.2406100754972;381.9647857759958;381.08727629145363;418.7727543984368;486.301314526685;461.2445688917187;413.9844532255518;484.06946566773;445.6029997500121;458.07293608299915;355.6789224011468;392.65384433875624;422.64324067598795;428.5161472499453;348.39204805117305;527.0673928440674;462.3066523279195;465.5075987945472;444.57929056743217;451.7949473188917
400;5;469.8100295384435;379.3383005487472;396.28292789392685;375.0008979590133;402.7147200282304;411.13779277098024;409.250902099993;428.5161472499453;360.62131560787793;398.11002847178173;411.13779277098024;433.4725275064743;446.6290661734999;381.08727629145363;371.5667111794065;430.4918621878093;422.64324067598795;314.13675624167104;290.5072173393252;399.94555307269343;399.94555307269343;445.6029997500121;412.0844979880139;426.54949972974595;385.4950762409936;375.8643926625708;424.5918780128764;340.47047820534823;445.6029997500121;370.71308978460263;445.6029997500121;441.52225237307687;407.3726711933644;451.7949473188917;369.86142946290823;405.50306030765785;489.6683966714307;395.3725245249812;392.65384433875624;400.866486512238;406.43679072472565;379.3383005487472;481.84785973673024;375.0008979590133;377.59735161863443;384.60945641884547;423.6164388784574;419.73704023717846;405.50306030765785;412.0844979880139;487.42109480377866;394.46421267761235;449.7214632308695;410.1932624738291;418.7727543984368;352.4216825925416;448.6882924672728;416.85082355814023;377.59735161863443;389.05799523938344;382.8443158551454;374.13938701108043;315.58511398926566;344.4084888659446;400.866486512238;386.382735332994;389.95385847623;371.5667111794065;381.08727629145363;359.79283969449995;345.2015400495941;389.95385847623;416.85082355814023;405.50306030765785;433.4725275064743;418.7727543984368;388.1641901202389;477.4351888372844;424.5918780128764;418.7727543984368;404.57147500272475;374.13938701108043;343.61725960400435;312.6950456395597;464.4381616414893;409.250902099993;390.8517845698973;392.65384433875624;407.3726711933644;412.0844979880139;363.9543401153048;444.57929056743217;440.50791812415736;453.8779914048565;356.49792541509163;386.382735332994;441.52225237307687;378.46682503849723;322.9276875244099;446.6290661734999
450;5;461.2445688917187;473.0629283372489;393.55798754684844;419.73704023717846;432.4766863495398;442.5389222757411;491.92605994062694;518.6495532594981;448.6882924672728;469.8100295384435;454.9231122132933;392.65384433875624;523.4431458647107;462.3066523279195;477.4351888372844;430.4918621878093;438.4862351365575;554.423270125078;524.6484506693864;375.0008979590133;449.7214632308695;386.382735332994;512.7192480089664;455.9706395660546;358.96626708608295;389.95385847623;488.5434535396004;432.4766863495398;470.8918362071546;439.495914163152;412.0844979880139;427.53169266802;430.4918621878093;413.9844532255518;470.8918362071546;385.4950762409936;433.4725275064743;426.54949972974595;475.2440304965578;413.0333831330028;510.3661557296519;415.89316838956665;481.84785973673024;369.0117257090382;413.0333831330028;383.7258711816188;367.31816993535824;379.3383005487472;450.75701302205556;337.3525144312268;427.53169266802;497.6158632929841;479.63644972442125;477.4351888372844;525.8565308655895;465.5075987945472;416.85082355814023;420.703546485842;470.8918362071546;482.95738527938295;489.6683966714307;463.3711813673893;445.6029997500121;419.73704023717846;395.3725245249812;363.9543401153048;418.7727543984368;447.6574952657893;468.7307081658843;460.184925440363;444.57929056743217;477.4351888372844;447.6574952657893;406.43679072472565;421.67227825724734;398.11002847178173;498.7616969821788;467.6538663798645;450.75701302205556;457.02057900456253;495.33208703428875;444.57929056743217;528.2810430102825;449.7214632308695;491.92605994062694;546.8247791725929;461.2445688917187;391.75177827041654;387.27243839056536;346.79312497265164;427.53169266802;473.0629283372489;487.42109480377866;535.621856518692;503.3714770685424;395.3725245249812;366.4743089566345;566.0194380878718;;
500;5;425.5695632393202;452.8352716120527;439.495914163152;403.64202988183786;529.4974877844472;461.2445688917187;436.473830534054;327.41498072219457;433.4725275064743;462.3066523279195;408.3107066643835;511.54134884184504;465.5075987945472;536.8552045952721;446.6290661734999;368.16397402805757;388.1641901202389;409.250902099993;434.47066173409036;384.60945641884547;458.07293608299915;405.50306030765785;401.78954053643093;476.3383497514306;359.79283969449995;358.1415934100561;447.6574952657893;428.5161472499453;438.4862351365575;308.4094923390225;460.184925440363;437.47887570316936;480.74088317037916;407.3726711933644;436.473830534054;368.16397402805757;424.5918780128764;505.6923197087124;529.4974877844472;444.57929056743217;450.75701302205556;422.64324067598795;438.4862351365575;487.42109480377866;430.4918621878093;503.3714770685424;455.9706395660546;413.9844532255518;410.1932624738291;413.0333831330028;420.703546485842;424.5918780128764;433.4725275064743;486.301314526685;441.52225237307687;452.8352716120527;406.43679072472565;401.78954053643093;433.4725275064743;401.78954053643093;398.11002847178173;437.47887570316936;450.75701302205556;464.4381616414893;381.9647857759958;482.95738527938295;486.301314526685;448.6882924672728;458.07293608299915;419.73704023717846;346.79312497265164;488.5434535396004;475.2440304965578;401.78954053643093;387.27243839056536;392.65384433875624;455.9706395660546;477.4351888372844;447.6574952657893;429.50286868328885;490.7959301502213;563.4217279865276;496.47266199286656;321.44563150400245;389.05799523938344;448.6882924672728;470.8918362071546;386.382735332994;362.2839948901666;298.63688995492015;357.3188143038935;428.5161472499453;450.75701302205556;368.16397402805757;479.63644972442125;411.13779277098024;393.55798754684844;385.4950762409936;394.46421267761235;386.382735332994
50;6;88.4580493090837;91.56310626602688;114.97657598449999;85.65507026646488;116.57425133799784;89.27561841403075;103.9103408939769;85.26196178592542;108.55190226864423;90.30821407077885;89.07052044475715;91.98526677962242;85.26196178592542;97.65378530006194;82.94090950069848;81.61625295647981;110.56774616084073;92.19707638088428;93.69346289903146;104.62980153088488;84.67567925042412;86.64578929039162;97.42943969022213;95.87338555888753;97.2056094823455;91.77394378063636;117.38139511592345;75.47703369614224;95.21413622430518;93.90920587301264;86.24813396809573;110.06030254361242;86.64578929039162;68.05583155149054;97.42943969022213;82.94090950069848;109.05239126123435;90.93349548795442;95.87338555888753;89.68723224473376;86.24813396809573;72.58283203539922;110.8223446530412;91.77394378063636;79.94416236366476;81.61625295647981;91.77394378063636;87.84978967784696;122.90705514830907;93.04920325689164;101.08163124269969;73.93071867376308;84.09342814000658;86.8453039596765;84.87065745167865;109.80745473420666;87.04527804082183;87.04527804082183;95.65313016290338;126.34653637584607;105.11220730055531;97.87864749865372;91.56310626602688;93.47821556368753;109.05239126123435;99.23873585928976;100.61772354471226;91.77394378063636;94.99539535941216;91.14288323117634;91.77394378063636;73.25367523717904;81.61625295647981;89.07052044475715;94.99539535941216;96.75949053895263;95.21413622430518;111.84661464128764;93.47821556368753;106.81821031140409;99.23873585928976;85.65507026646488;97.65378530006194;101.31438656056716;109.80745473420666;88.6617369735164;83.90023551197255;97.65378530006194;114.97657598449999;99.23873585928976;97.65378530006194;82.75036461945882;97.87864749865372;108.3025197932092;69.47926901532685;99.46724763957785;95.87338555888753;93.04920325689164;94.34218330463797;99.92585095768132
100;6;116.57425133799784;110.8223446530412;117.38139511592345;113.14027499953865;145.37671684325215;129.58388350640496;128.10220482778118;131.0826998424925;134.44140055858222;118.46628680064781;150.82623619664253;135.37225397356013;128.39717898913622;120.66624401638853;135.99640077891235;128.6928323718675;140.4467510041707;135.37225397356013;132.9041804094259;151.8705359171794;118.46628680064781;138.84086491082343;148.07640943814368;134.1325406623339;138.84086491082343;133.82439032753845;129.58388350640496;144.0453845670817;122.90705514830907;157.2014997784399;136.62342527317932;115.50668655357624;139.48100408072568;165.3605796128513;137.8861604610773;142.72624437825547;156.48003352402927;135.0612555746781;131.0826998424925;168.0444319830006;123.19006671368945;162.34576628801665;122.342981059681;138.20366361880318;143.05489254083338;130.4811041541137;143.3842974641264;139.80217960037407;137.25334072422285;162.71959128443044;125.47774604840528;142.071211385041;152.2202401555017;136.9380207974764;144.0453845670817;112.62102492532209;149.78911734170106;139.48100408072568;146.04699018750796;124.04301747004386;123.19006671368945;171.95424440542277;157.56347934485905;136.9380207974764;133.51694792407994;113.40079711762655;142.071211385041;153.62712812636244;122.06191555248;136.62342527317932;127.22134208574965;126.63746785245633;116.84268069149917;126.63746785245633;137.25334072422285;130.4811041541137;126.34653637584607;151.52163507434625;142.3983512378432;126.34653637584607;154.69082083006467;126.34653637584607;126.05627327270784;138.20366361880318;142.72624437825547;130.4811041541137;127.51428793112879;134.44140055858222;152.9220662226185;147.39682220370585;140.1240946738786;132.59885205668874;138.20366361880318;132.9041804094259;161.97280010108508;135.99640077891235;153.9808771765164;152.9220662226185;108.80185898389541;125.76667700754922
150;6;248.44672109694383;278.725777050505;266.1948130274459;239.4700652508151;253.64316587639095;231.88195337772558;257.1677049508413;220.94822996518673;264.97312891521335;206.21687794256277;268.0379086046006;260.74121982026094;264.97312891521335;215.92441600108754;221.96693304379488;217.92008663711292;256.57689891684043;249.01880620114244;275.5387909079098;258.94829809685814;289.1739529985368;284.5555304183761;281.9496250833612;251.8990521439864;253.06045696699857;282.598855549887;317.7701810880355;291.17615292023476;278.725777050505;220.94822996518673;300.7046099258363;293.86733397819717;249.59220861540658;233.48747152374744;268.6551052985083;314.86010231013057;222.4780445427044;282.598855549887;300.0137840772717;313.4150719573846;236.73193393193665;231.34923774277578;272.3882451720131;263.7570516442754;226.60953370011526;256.57689891684043;331.20198654813083;274.274223205303;279.367584132936;264.36439103562185;243.9171017219502;245.04170499434795;330.44109733708814;234.02511075636028;300.7046099258363;233.48747152374744;242.23986683485333;203.39063098337076;264.97312891521335;308.4094923390225;270.5152355945282;326.6627916155961;254.81261210362217;268.0379086046006;280.01086907053855;274.274223205303;305.58513696531435;238.3710326635721;266.1948130274459;254.81261210362217;269.2737231785496;266.1948130274459;329.6819561602209;206.6917226238869;238.9199170137345;207.16766070490561;263.15110752834715;247.87595027647916;210.53005468358484;219.93420215936857;243.35673705438484;253.06045696699857;245.60594954833422;257.1677049508413;250.7429775143165;255.9874501752332;286.52575302941904;233.48747152374744;197.39926834329586;231.88195337772558;255.9874501752332;233.48747152374744;241.6833553746412;319.97037728515147;274.9057799304979;273.6441173913884;287.18552070336415;240.57416503357393;249.01880620114244;285.21076136507946
200;6;280.01086907053855;305.58513696531435;303.4838572720161;292.51864859645656;330.44109733708814;288.50961718568635;247.30649072036954;357.3188143038935;251.8990521439864;321.44563150400245;276.80918902161307;239.4700652508151;263.7570516442754;311.2599516762814;360.62131560787793;257.1677049508413;274.274223205303;261.94339230832657;302.78664650003196;302.78664650003196;288.50961718568635;286.52575302941904;278.725777050505;266.1948130274459;292.51864859645656;317.04014952964735;295.2222376036896;239.4700652508151;274.9057799304979;233.48747152374744;288.50961718568635;270.5152355945282;291.8466288236721;320.70715612377506;312.6950456395597;336.57749526173416;272.3882451720131;295.9020302120025;304.88309880366177;328.1689018548046;276.1732594861681;281.9496250833612;271.1381366980691;296.5833881427452;313.4150719573846;293.19221579357423;247.30649072036954;268.0379086046006;293.86733397819717;234.02511075636028;287.84680758938356;291.8466288236721;309.1196505402723;322.18580733237013;319.23529109056983;256.57689891684043;291.8466288236721;253.64316587639095;248.44672109694383;259.54456462613547;282.598855549887;333.4951826837323;231.34923774277578;267.4221298318544;250.7429775143165;335.80425658797634;248.44672109694383;265.5832685032748;349.1942719655453;261.34161481541787;275.5387909079098;290.5072173393252;259.54456462613547;264.36439103562185;274.9057799304979;287.84680758938356;300.0137840772717;281.3018861310095;266.8077657227987;266.8077657227987;287.18552070336415;297.2663150003028;280.01086907053855;242.23986683485333;250.16693137303636;304.18267347431294;231.34923774277578;295.2222376036896;302.091037470114;227.13133546963292;254.81261210362217;281.9496250833612;242.7976597445259;266.8077657227987;302.091037470114;293.86733397819717;273.01545915549303;276.1732594861681;271.76247212298546;320.70715612377506
250;6;280.6556352662915;334.2631043753249;333.4951826837323;321.44563150400245;297.2663150003028;333.4951826837323;436.473830534054;319.97037728515147;328.9245590016707;281.9496250833612;352.4216825925416;284.5555304183761;350.80426576336697;328.9245590016707;275.5387909079098;335.032794319519;322.9276875244099;358.96626708608295;309.8314439851943;258.3534014046816;314.13675624167104;322.18580733237013;328.1689018548046;309.1196505402723;297.95081439736;40.84271297811662;286.52575302941904;277.4465828783136;289.839818542273;300.7046099258363;274.274223205303;291.8466288236721;314.86010231013057;292.51864859645656;345.9964173501956;253.64316587639095;369.86142946290823;384.60945641884547;297.2663150003028;263.7570516442754;332.729025182434;389.95385847623;236.73193393193665;322.18580733237013;285.21076136507946;274.9057799304979;279.367584132936;353.23318533291837;259.54456462613547;287.18552070336415;293.86733397819717;335.80425658797634;261.34161481541787;343.61725960400435;261.34161481541787;307.7009656247064;290.5072173393252;295.2222376036896;291.17615292023476;291.17615292023476;319.23529109056983;279.367584132936;302.78664650003196;314.86010231013057;332.729025182434;310.54487643917764;322.9276875244099;338.1293181963075;349.99834311843045;309.8314439851943;298.63688995492015;297.95081439736;315.58511398926566;348.39204805117305;274.9057799304979;281.9496250833612;305.58513696531435;260.1422041467649;306.28879167305405;270.5152355945282;314.13675624167104;293.19221579357423;295.9020302120025;302.091037470114;314.13675624167104;341.25446154044994;343.61725960400435;320.70715612377506;331.96462781845474;325.9123305559271;367.31816993535824;327.41498072219457;323.67127600466995;257.75987140260105;278.725777050505;358.96626708608295;323.67127600466995;295.9020302120025;268.0379086046006;
300;6;328.9245590016707;307.7009656247064;343.61725960400435;270.5152355945282;306.28879167305405;289.839818542273;274.9057799304979;285.8675010773755;330.44109733708814;322.18580733237013;296.5833881427452;292.51864859645656;328.1689018548046;285.21076136507946;305.58513696531435;362.2839948901666;269.8937655172144;311.97667347925545;338.1293181963075;276.80918902161307;272.3882451720131;342.82784807816876;320.70715612377506;300.7046099258363;378.46682503849723;305.58513696531435;331.20198654813083;336.57749526173416;295.2222376036896;331.20198654813083;308.4094923390225;377.59735161863443;381.08727629145363;315.58511398926566;338.1293181963075;329.6819561602209;323.67127600466995;328.9245590016707;339.6882959598702;336.57749526173416;328.9245590016707;368.16397402805757;356.49792541509163;324.4165767067347;296.5833881427452;276.80918902161307;317.04014952964735;358.96626708608295;338.1293181963075;319.23529109056983;228.17854635123973;311.97667347925545;264.97312891521335;296.5833881427452;347.59166713154747;320.70715612377506;363.11820705465465;269.2737231785496;402.7147200282304;311.97667347925545;356.49792541509163;275.5387909079098;311.97667347925545;260.74121982026094;362.2839948901666;306.28879167305405;354.0465566776694;375.8643926625708;324.4165767067347;386.382735332994;336.57749526173416;302.78664650003196;324.4165767067347;318.50189365142256;335.032794319519;304.88309880366177;337.3525144312268;316.3117951143896;317.7701810880355;347.59166713154747;278.08544442808454;301.3970265024886;299.3245453023246;323.67127600466995;297.95081439736;332.729025182434;245.60594954833422;338.90791066626997;328.9245590016707;309.8314439851943;334.2631043753249;323.67127600466995;301.3970265024886;385.4950762409936;293.19221579357423;369.86142946290823;311.2599516762814;275.5387909079098;288.50961718568635;272.3882451720131
350;6;408.3107066643835;459.12771636833594;475.2440304965578;476.3383497514306;413.9844532255518;367.31816993535824;486.301314526685;489.6683966714307;455.9706395660546;465.5075987945472;479.63644972442125;448.6882924672728;386.382735332994;407.3726711933644;471.97613389477726;437.47887570316936;457.02057900456253;515.083189446699;416.85082355814023;429.50286868328885;493.0587920210368;421.67227825724734;481.84785973673024;495.33208703428875;505.6923197087124;426.54949972974595;512.7192480089664;620.5638005334932;467.6538663798645;410.1932624738291;447.6574952657893;467.6538663798645;522.2406100754972;497.6158632929841;455.9706395660546;448.6882924672728;487.42109480377866;496.47266199286656;437.47887570316936;484.06946566773;370.71308978460263;386.382735332994;405.50306030765785;407.3726711933644;415.89316838956665;467.6538663798645;466.5794984838883;455.9706395660546;488.5434535396004;440.50791812415736;461.2445688917187;528.2810430102825;451.7949473188917;463.3711813673893;525.8565308655895;482.95738527938295;457.02057900456253;369.86142946290823;490.7959301502213;475.2440304965578;509.19366245561287;451.7949473188917;527.0673928440674;479.63644972442125;442.5389222757411;413.0333831330028;379.3383005487472;426.54949972974595;428.5161472499453;426.54949972974595;535.621856518692;484.06946566773;432.4766863495398;404.57147500272475;502.2150530686748;418.7727543984368;373.27985526137724;486.301314526685;369.0117257090382;439.495914163152;444.57929056743217;476.3383497514306;359.79283969449995;478.5345535564006;413.0333831330028;413.9844532255518;422.64324067598795;502.2150530686748;488.5434535396004;447.6574952657893;396.28292789392685;399.94555307269343;471.97613389477726;382.8443158551454;351.6120441636875;407.3726711933644;416.85082355814023;321.44563150400245;369.0117257090382;
400;6;415.89316838956665;338.90791066626997;471.97613389477726;439.495914163152;311.97667347925545;395.3725245249812;383.7258711816188;388.1641901202389;440.50791812415736;433.4725275064743;345.9964173501956;447.6574952657893;372.422298162979;468.7307081658843;431.4831329952847;458.07293608299915;397.1954276004851;349.99834311843045;412.0844979880139;406.43679072472565;395.3725245249812;353.23318533291837;312.6950456395597;344.4084888659446;493.0587920210368;380.2117827594916;358.96626708608295;415.89316838956665;444.57929056743217;401.78954053643093;375.0008979590133;447.6574952657893;372.422298162979;396.28292789392685;466.5794984838883;382.8443158551454;440.50791812415736;358.1415934100561;394.46421267761235;430.4918621878093;383.7258711816188;318.50189365142256;356.49792541509163;434.47066173409036;386.382735332994;414.93771329682374;338.1293181963075;401.78954053643093;432.4766863495398;365.6323866278597;314.86010231013057;420.703546485842;428.5161472499453;399.94555307269343;371.5667111794065;399.94555307269343;413.9844532255518;389.05799523938344;466.5794984838883;377.59735161863443;365.6323866278597;348.39204805117305;361.4516992088564;387.27243839056536;388.1641901202389;356.49792541509163;433.4725275064743;375.0008979590133;418.7727543984368;427.53169266802;377.59735161863443;459.12771636833594;399.0267353460573;372.422298162979;406.43679072472565;379.3383005487472;375.8643926625708;350.80426576336697;379.3383005487472;415.89316838956665;347.59166713154747;425.5695632393202;439.495914163152;336.57749526173416;539.3304271837227;445.6029997500121;366.4743089566345;410.1932624738291;440.50791812415736;449.7214632308695;335.80425658797634;358.1415934100561;379.3383005487472;333.4951826837323;493.0587920210368;352.4216825925416;338.1293181963075;375.0008979590133;462.3066523279195;403.64202988183786
